,1,2,3,4,5
2020-12-16,0,0,0,0,0
2020-12-17,0,0,0,0,0
2020-12-18,0,0,0,0,0
2020-12-19,0,0,0,0,0
2020-12-20,0,0,0,0,0
2020-12-21,0,0,0,0,0
2020-12-22,0,0,0,0,0
2020-12-23,0,0,0,0,0
2020-12-24,0,0,0,0,0
2020-12-25,0,0,0,0,0
2020-12-26,0,0,0,0,0
2020-12-27,0,0,0,0,0
2020-12-28,0,0,0,0,0
2020-12-29,7,0,0,7,0
2020-12-30,7,7,0,7,7
2020-12-31,14,7,0,7,7
2021-01-01,21,14,7,7,7
2021-01-02,21,14,7,14,7
2021-01-03,21,14,7,14,7
2021-01-04,28,28,14,28,28
2021-01-05,49,70,49,56,56
2021-01-06,77,119,77,91,98
2021-01-07,147,189,154,168,161
2021-01-08,329,357,322,308,322
2021-01-09,511,546,518,504,483
2021-01-10,588,616,588,602,560
2021-01-11,833,861,833,819,784
2021-01-12,1057,1120,1085,1085,1015
2021-01-13,1393,1463,1407,1358,1246
2021-01-14,1806,1890,1792,1736,1568
2021-01-15,2303,2443,2352,2303,2121
2021-01-16,2744,2842,2702,2611,2457
2021-01-17,2954,3010,2877,2758,2611
2021-01-18,3290,3339,3206,3080,2926
2021-01-19,3661,3696,3563,3374,3164
2021-01-20,4088,4179,3934,3794,3542
2021-01-21,4739,4795,4543,4424,4116
2021-01-22,5502,5621,5313,5180,4788
2021-01-23,6237,6328,5971,5817,5397
2021-01-24,6601,6615,6272,6076,5649
2021-01-25,7028,7063,6692,6461,6013
2021-01-26,7553,7546,7175,6930,6419
2021-01-27,8113,8309,7721,7483,6923
2021-01-28,8799,8981,8330,8022,7462
2021-01-29,9499,9730,9170,8652,8085
2021-01-30,10017,10269,9695,9149,8575
2021-01-31,10318,10612,10052,9422,8813
2021-02-01,10745,11025,10486,9828,9156
2021-02-02,11242,11543,11004,10290,9562
2021-02-03,11879,12173,11571,10815,10031
2021-02-04,13104,13349,12523,11606,10696
2021-02-05,14609,15078,14098,12957,11816
2021-02-06,16443,17171,16177,14826,13867
2021-02-07,17213,18137,16996,15722,14693
2021-02-08,18361,19327,17913,16667,15351
2021-02-09,19558,20797,19103,17752,16317
2021-02-10,21021,22435,20538,19145,17367
2021-02-11,22358,24080,22127,20468,18417
2021-02-12,25109,27321,25459,23191,20811
2021-02-13,28840,31164,29540,27153,24136
2021-02-14,30534,33383,31738,29722,26467
2021-02-15,32977,36344,34279,32193,28441
2021-02-16,36085,39375,37107,34860,30709
2021-02-17,38759,42378,40061,37590,32683
2021-02-18,42721,46515,44394,41510,36071
2021-02-19,48181,51408,49070,47159,41195
2021-02-20,55818,59948,59171,56420,51002
2021-02-21,57974,61782,61131,58478,53109
2021-02-22,61516,65457,64337,61817,56784
2021-02-23,65590,69314,67788,65198,59542
2021-02-24,69041,73318,71533,68887,62937
2021-02-25,73409,77266,75341,72898,66647
2021-02-26,78631,82908,80703,78036,71470
2021-02-27,85120,88830,87346,83853,77826
2021-02-28,87535,91532,90104,86688,80486
2021-03-01,91091,95053,93233,89537,83041
2021-03-02,95816,99617,97328,93583,86926
2021-03-03,102102,105742,102767,98791,91560
2021-03-04,113323,116543,112686,108178,101038
2021-03-05,128009,129773,125783,122472,116718
2021-03-06,141456,142163,138747,135555,131929
2021-03-07,145201,145250,141799,138950,135401
2021-03-08,149611,149632,145495,142737,138901
2021-03-09,154308,154273,149058,145964,142072
2021-03-10,159978,159096,153097,149828,146440
2021-03-11,165438,163618,156618,153244,149590
2021-03-12,173950,171080,163226,160174,156352
2021-03-13,188013,183050,173558,169918,166544
2021-03-14,193081,188160,178479,174601,171633
2021-03-15,199360,194558,183652,179746,177310
2021-03-16,206920,201663,189399,185129,183078
2021-03-17,213787,207949,194495,189847,187586
2021-03-18,220276,213822,199738,194810,192906
2021-03-19,227647,220171,205191,199899,198611
2021-03-20,235830,227731,212415,206332,204442
2021-03-21,238777,230503,215460,208866,207018
2021-03-22,241395,233324,217840,211106,209251
2021-03-23,244195,235886,219856,212842,210959
2021-03-24,245336,236852,220612,213472,211610
2021-03-25,245343,236852,220612,213472,211610
total,571963,527898,466655,436835,424907
