,False,True
2020-12-16,0,0
2020-12-17,0,0
2020-12-18,0,0
2020-12-19,0,0
2020-12-20,0,0
2020-12-21,0,0
2020-12-22,0,0
2020-12-23,0,0
2020-12-24,0,0
2020-12-25,0,0
2020-12-26,0,0
2020-12-27,0,0
2020-12-28,0,0
2020-12-29,14,7
2020-12-30,28,14
2020-12-31,42,14
2021-01-01,42,21
2021-01-02,49,21
2021-01-03,49,21
2021-01-04,105,28
2021-01-05,224,70
2021-01-06,343,126
2021-01-07,609,217
2021-01-08,1225,434
2021-01-09,1904,665
2021-01-10,2198,777
2021-01-11,3052,1078
2021-01-12,3983,1393
2021-01-13,5075,1799
2021-01-14,6475,2324
2021-01-15,8477,3052
2021-01-16,9814,3549
2021-01-17,10423,3787
2021-01-18,11662,4193
2021-01-19,12880,4578
2021-01-20,14462,5082
2021-01-21,16793,5838
2021-01-22,19642,6776
2021-01-23,22127,7630
2021-01-24,23198,8022
2021-01-25,24710,8561
2021-01-26,26453,9170
2021-01-27,28630,9926
2021-01-28,30940,10661
2021-01-29,33607,11536
2021-01-30,35476,12236
2021-01-31,36533,12691
2021-02-01,37996,13244
2021-02-02,39802,13853
2021-02-03,41916,14553
2021-02-04,45381,15904
2021-02-05,50547,18025
2021-02-06,57442,21049
2021-02-07,60396,22372
2021-02-08,63798,23828
2021-02-09,67935,25606
2021-02-10,72660,27846
2021-02-11,77469,29988
2021-02-12,87353,34552
2021-02-13,100268,40572
2021-02-14,107548,44310
2021-02-15,115682,48559
2021-02-16,125335,52808
2021-02-17,134575,56903
2021-02-18,147910,63308
2021-02-19,165305,71729
2021-02-20,196392,85981
2021-02-21,203434,89047
2021-02-22,215404,94514
2021-02-23,227773,99673
2021-02-24,241003,104727
2021-02-25,255402,110173
2021-02-26,274435,117320
2021-02-27,297073,125902
2021-02-28,306894,129465
2021-03-01,318542,133427
2021-03-02,334278,138992
2021-03-03,355075,145887
2021-03-04,393995,157787
2021-03-05,448238,174524
2021-03-06,499821,190043
2021-03-07,512806,193809
2021-03-08,527800,198583
2021-03-09,542738,202944
2021-03-10,560567,207879
2021-03-11,576443,212072
2021-03-12,605430,219366
2021-03-13,650636,230454
2021-03-14,670404,235557
2021-03-15,693434,241199
2021-03-16,719362,246834
2021-03-17,742224,251454
2021-03-18,765660,255906
2021-03-19,790741,260785
2021-03-20,819861,266896
2021-03-21,831292,269339
2021-03-22,841519,271404
2021-03-23,850535,273217
2021-03-24,853993,273896
2021-03-25,854007,273896
total,1846943,581329
