,1,2,3,4,5,6
2020-12-16,0,0,0,0,0,0
2020-12-17,0,0,0,0,0,0
2020-12-18,0,0,0,0,0,0
2020-12-19,0,0,0,0,0,0
2020-12-20,0,0,0,0,0,0
2020-12-21,0,0,0,0,0,0
2020-12-22,0,0,0,0,0,0
2020-12-23,0,0,0,0,0,0
2020-12-24,0,0,0,0,0,0
2020-12-25,0,0,0,0,0,0
2020-12-26,0,0,0,0,0,0
2020-12-27,0,0,0,0,0,0
2020-12-28,0,0,0,0,0,0
2020-12-29,14,0,0,0,0,0
2020-12-30,21,0,7,0,0,7
2020-12-31,28,0,7,0,0,14
2021-01-01,35,0,7,0,0,14
2021-01-02,35,0,7,0,0,14
2021-01-03,35,0,7,0,0,14
2021-01-04,77,0,21,0,0,28
2021-01-05,161,0,35,7,0,63
2021-01-06,273,7,49,14,7,119
2021-01-07,497,7,70,21,7,210
2021-01-08,1008,14,154,49,14,406
2021-01-09,1554,21,231,77,21,644
2021-01-10,1813,28,266,84,21,756
2021-01-11,2534,42,350,126,35,1036
2021-01-12,3318,63,441,161,42,1344
2021-01-13,4305,77,546,196,56,1673
2021-01-14,5544,91,679,259,70,2142
2021-01-15,7357,112,861,329,91,2772
2021-01-16,8533,133,1064,378,112,3143
2021-01-17,9065,140,1120,392,112,3367
2021-01-18,10157,154,1218,434,126,3759
2021-01-19,11193,189,1316,490,147,4116
2021-01-20,12565,224,1442,546,161,4599
2021-01-21,14609,259,1652,630,175,5292
2021-01-22,17087,315,1897,742,210,6160
2021-01-23,19278,350,2114,812,245,6951
2021-01-24,20188,364,2240,840,259,7322
2021-01-25,21476,385,2401,910,280,7812
2021-01-26,23016,413,2590,966,301,8316
2021-01-27,24899,448,2877,1071,336,8925
2021-01-28,26887,483,3143,1176,364,9541
2021-01-29,29169,525,3465,1302,399,10269
2021-01-30,30821,553,3710,1351,427,10850
2021-01-31,31794,560,3878,1379,441,11158
2021-02-01,33068,581,4039,1449,462,11634
2021-02-02,34664,609,4235,1505,483,12145
2021-02-03,36386,644,4452,1603,518,12859
2021-02-04,39347,714,5005,1806,581,13818
2021-02-05,43785,812,5803,2107,679,15372
2021-02-06,50197,917,6671,2331,791,17570
2021-02-07,52997,959,7091,2464,847,18403
2021-02-08,56091,1036,7539,2604,917,19425
2021-02-09,59731,1113,8211,2821,1029,20622
2021-02-10,63833,1197,9303,3045,1134,21980
2021-02-11,68201,1274,10087,3269,1239,23366
2021-02-12,77280,1456,11578,3682,1414,26488
2021-02-13,89404,1659,13237,4095,1659,30765
2021-02-14,96215,1827,14553,4382,1813,33054
2021-02-15,104216,1932,15638,4662,1960,35819
2021-02-16,113190,2051,16702,4963,2114,39109
2021-02-17,122052,2170,17787,5243,2254,41972
2021-02-18,134848,2366,19558,5642,2471,46326
2021-02-19,151655,2625,21427,6174,2744,52388
2021-02-20,181496,3045,24178,6993,3269,63385
2021-02-21,187691,3143,25284,7189,3416,65737
2021-02-22,199325,3332,26516,7567,3619,69538
2021-02-23,211043,3493,27692,7889,3780,73542
2021-02-24,223160,3661,29008,8267,3941,77679
2021-02-25,236362,3836,30513,8645,4109,82096
2021-02-26,253589,4095,32326,9205,4347,88179
2021-02-27,274064,4382,34552,9779,4711,95473
2021-02-28,282345,4557,35798,10080,4914,98644
2021-03-01,292544,4697,37079,10423,5096,102123
2021-03-02,306670,4893,38647,10962,5348,106743
2021-03-03,324786,5152,40586,11578,5614,113225
2021-03-04,358932,5607,43673,12460,6111,124985
2021-03-05,406413,6293,47768,13727,6748,141813
2021-03-06,450121,6979,52024,15050,7497,158179
2021-03-07,460649,7161,53424,15456,7714,162190
2021-03-08,473641,7343,54887,15904,7910,166677
2021-03-09,485751,7581,56637,16450,8176,171080
2021-03-10,500353,7826,58464,17150,8519,176113
2021-03-11,513002,8071,60095,17822,8820,180691
2021-03-12,536389,8442,62286,18515,9205,189945
2021-03-13,573755,8988,65884,19474,9779,203189
2021-03-14,590114,9205,67305,19859,10059,209412
2021-03-15,609014,9527,69181,20426,10353,216118
2021-03-16,629356,9856,71638,21091,10731,223510
2021-03-17,647325,10157,73661,21693,11060,229775
2021-03-18,665203,10465,75614,22260,11410,236600
2021-03-19,684292,10808,77833,22967,11739,243880
2021-03-20,706860,11193,80395,23807,12138,252357
2021-03-21,715694,11361,81501,24150,12320,255598
2021-03-22,723198,11522,82509,24472,12509,258699
2021-03-23,729757,11662,83531,24850,12677,261268
2021-03-24,732312,11725,83867,25018,12733,262220
2021-03-25,732319,11725,83867,25018,12733,262227
total,1500611,33285,197981,84280,33201,578893
