,F,M
2020-12-08,84,28
2020-12-09,266,105
2020-12-10,427,175
2020-12-11,602,231
2020-12-12,735,287
2020-12-13,875,329
2020-12-14,1036,392
2020-12-15,1309,476
2020-12-16,1652,574
2020-12-17,2149,714
2020-12-18,2583,819
2020-12-19,2989,938
2020-12-20,3507,1085
2020-12-21,4165,1267
2020-12-22,4697,1435
2020-12-23,5432,1652
2020-12-24,5796,1771
2020-12-25,5796,1771
2020-12-26,5803,1771
2020-12-27,5901,1806
2020-12-28,6090,1862
2020-12-29,6545,1995
2020-12-30,7693,2289
2020-12-31,8729,2583
2021-01-01,8995,2646
2021-01-02,9296,2723
2021-01-03,9541,2800
2021-01-04,9975,2940
2021-01-05,10871,3185
2021-01-06,12222,3549
2021-01-07,14210,4088
2021-01-08,15988,4620
2021-01-09,17535,5040
2021-01-10,18445,5271
2021-01-11,19600,5586
2021-01-12,20965,5971
2021-01-13,22617,6412
2021-01-14,24395,6979
2021-01-15,26264,7630
2021-01-16,28105,8148
2021-01-17,29435,8554
2021-01-18,30765,8925
2021-01-19,32424,9436
2021-01-20,34104,9989
2021-01-21,35553,10514
2021-01-22,36953,10976
2021-01-23,38290,11466
2021-01-24,39263,11830
2021-01-25,40124,12159
2021-01-26,41118,12516
2021-01-27,42091,12880
2021-01-28,43190,13237
2021-01-29,44429,13755
2021-01-30,45290,14091
2021-01-31,46074,14434
2021-02-01,46690,14700
2021-02-02,47495,15022
2021-02-03,48412,15463
2021-02-04,49245,15869
2021-02-05,49847,16149
2021-02-06,50197,16303
2021-02-07,50477,16478
2021-02-08,50757,16604
2021-02-09,51282,16905
2021-02-10,52108,17402
2021-02-11,53445,18305
2021-02-12,54740,19131
2021-02-13,55755,19936
2021-02-14,56238,20265
2021-02-15,56560,20503
2021-02-16,59241,22526
2021-02-17,63686,25991
2021-02-18,67172,28749
2021-02-19,69881,30961
2021-02-20,71610,32466
2021-02-21,72352,33131
2021-02-22,72716,33446
2021-02-23,75285,35511
2021-02-24,80213,39809
2021-02-25,84749,43806
2021-02-26,89712,48048
2021-02-27,93030,51051
2021-02-28,93793,51828
2021-03-01,93975,51975
2021-03-02,94150,52143
2021-03-03,94451,52388
2021-03-04,94682,52563
2021-03-05,95004,52871
2021-03-06,95410,53270
2021-03-07,95634,53508
2021-03-08,95669,53529
2021-03-09,96103,53928
2021-03-10,96397,54250
2021-03-11,96551,54383
2021-03-12,96719,54516
2021-03-13,96908,54698
2021-03-14,96922,54705
2021-03-15,96943,54726
2021-03-16,96978,54761
2021-03-17,97062,54810
2021-03-18,97118,54866
2021-03-19,97251,54999
2021-03-20,97321,55069
2021-03-21,97384,55125
2021-03-22,97398,55132
2021-03-23,97440,55160
2021-03-24,97538,55244
2021-03-25,97622,55314
2021-03-26,97727,55405
2021-03-27,97783,55440
2021-03-28,97790,55447
2021-03-29,97818,55461
2021-03-30,97839,55475
2021-03-31,97881,55489
2021-04-01,97944,55531
2021-04-02,97979,55559
2021-04-03,98007,55573
2021-04-04,98014,55573
2021-04-05,98014,55573
2021-04-06,98028,55573
2021-04-07,98049,55594
2021-04-08,98070,55608
2021-04-09,98112,55622
2021-04-10,98133,55643
2021-04-11,98140,55650
2021-04-12,98154,55650
2021-04-13,98168,55650
2021-04-14,98175,55657
2021-04-15,98196,55664
2021-04-16,98210,55678
2021-04-17,98231,55692
2021-04-18,98238,55699
2021-04-19,98245,55706
2021-04-20,98252,55713
2021-04-21,98266,55720
total,475272,439005
