,False
2020-12-08,112
2020-12-09,371
2020-12-10,602
2020-12-11,840
2020-12-12,1029
2020-12-13,1211
2020-12-14,1435
2020-12-15,1785
2020-12-16,2233
2020-12-17,2863
2020-12-18,3402
2020-12-19,3934
2020-12-20,4592
2020-12-21,5432
2020-12-22,6132
2020-12-23,7084
2020-12-24,7567
2020-12-25,7567
2020-12-26,7581
2020-12-27,7707
2020-12-28,7952
2020-12-29,8540
2020-12-30,9989
2020-12-31,11312
2021-01-01,11641
2021-01-02,12019
2021-01-03,12348
2021-01-04,12922
2021-01-05,14056
2021-01-06,15778
2021-01-07,18305
2021-01-08,20608
2021-01-09,22575
2021-01-10,23716
2021-01-11,25186
2021-01-12,26943
2021-01-13,29036
2021-01-14,31381
2021-01-15,33894
2021-01-16,36253
2021-01-17,37996
2021-01-18,39697
2021-01-19,41867
2021-01-20,44093
2021-01-21,46067
2021-01-22,47929
2021-01-23,49763
2021-01-24,51093
2021-01-25,52283
2021-01-26,53634
2021-01-27,54971
2021-01-28,56427
2021-01-29,58184
2021-01-30,59388
2021-01-31,60508
2021-02-01,61390
2021-02-02,62517
2021-02-03,63882
2021-02-04,65121
2021-02-05,65996
2021-02-06,66507
2021-02-07,66955
2021-02-08,67368
2021-02-09,68194
2021-02-10,69517
2021-02-11,71750
2021-02-12,73878
2021-02-13,75698
2021-02-14,76510
2021-02-15,77063
2021-02-16,81767
2021-02-17,89677
2021-02-18,95921
2021-02-19,100849
2021-02-20,104083
2021-02-21,105483
2021-02-22,106162
2021-02-23,110796
2021-02-24,120022
2021-02-25,128562
2021-02-26,137767
2021-02-27,144081
2021-02-28,145628
2021-03-01,145957
2021-03-02,146300
2021-03-03,146839
2021-03-04,147245
2021-03-05,147882
2021-03-06,148680
2021-03-07,149149
2021-03-08,149198
2021-03-09,150038
2021-03-10,150647
2021-03-11,150941
2021-03-12,151242
2021-03-13,151606
2021-03-14,151627
2021-03-15,151676
2021-03-16,151746
2021-03-17,151879
2021-03-18,151984
2021-03-19,152257
2021-03-20,152390
2021-03-21,152516
2021-03-22,152537
2021-03-23,152600
2021-03-24,152789
2021-03-25,152936
2021-03-26,153132
2021-03-27,153223
2021-03-28,153244
2021-03-29,153286
2021-03-30,153321
2021-03-31,153377
2021-04-01,153475
2021-04-02,153545
2021-04-03,153580
2021-04-04,153587
2021-04-05,153594
2021-04-06,153601
2021-04-07,153650
2021-04-08,153685
2021-04-09,153734
2021-04-10,153776
2021-04-11,153790
2021-04-12,153811
2021-04-13,153818
2021-04-14,153839
2021-04-15,153860
2021-04-16,153888
2021-04-17,153923
2021-04-18,153944
2021-04-19,153958
2021-04-20,153972
2021-04-21,153986
total,914284
