,False,True
2020-12-08,0,0
2020-12-09,7,0
2020-12-10,28,0
2020-12-11,35,0
2020-12-12,42,0
2020-12-13,49,0
2020-12-14,56,0
2020-12-15,140,0
2020-12-16,301,0
2020-12-17,462,0
2020-12-18,630,0
2020-12-19,735,0
2020-12-20,826,0
2020-12-21,924,0
2020-12-22,1057,7
2020-12-23,1498,7
2020-12-24,2009,7
2020-12-25,2009,7
2020-12-26,2009,7
2020-12-27,2009,7
2020-12-28,2009,7
2020-12-29,2870,14
2020-12-30,7525,49
2020-12-31,11109,84
2021-01-01,11641,91
2021-01-02,11907,91
2021-01-03,12005,91
2021-01-04,12173,91
2021-01-05,12789,98
2021-01-06,14042,112
2021-01-07,17850,147
2021-01-08,23156,175
2021-01-09,26691,203
2021-01-10,27601,210
2021-01-11,30961,231
2021-01-12,36120,280
2021-01-13,41076,315
2021-01-14,46837,371
2021-01-15,54628,420
2021-01-16,59577,448
2021-01-17,61488,462
2021-01-18,65478,490
2021-01-19,69265,525
2021-01-20,72660,546
2021-01-21,77637,581
2021-01-22,86114,672
2021-01-23,88837,686
2021-01-24,89817,700
2021-01-25,90538,700
2021-01-26,91574,707
2021-01-27,92547,721
2021-01-28,93576,728
2021-01-29,94703,735
2021-01-30,95179,735
2021-01-31,95368,742
2021-02-01,95886,742
2021-02-02,96530,749
2021-02-03,97398,763
2021-02-04,98399,770
2021-02-05,99421,777
2021-02-06,99967,791
2021-02-07,100184,791
2021-02-08,100737,805
2021-02-09,101535,812
2021-02-10,102725,812
2021-02-11,104069,833
2021-02-12,105462,847
2021-02-13,106029,854
2021-02-14,106162,854
2021-02-15,106827,854
2021-02-16,107464,861
2021-02-17,108157,861
2021-02-18,108878,868
2021-02-19,109599,875
2021-02-20,109928,875
2021-02-21,110012,882
2021-02-22,110229,882
2021-02-23,110684,882
2021-02-24,111391,889
2021-02-25,112042,889
2021-02-26,112658,896
2021-02-27,112994,896
2021-02-28,113127,903
2021-03-01,113421,903
2021-03-02,113792,903
2021-03-03,114233,910
2021-03-04,114772,917
2021-03-05,115402,917
2021-03-06,115724,917
2021-03-07,115794,917
2021-03-08,116004,917
2021-03-09,116256,924
2021-03-10,116564,924
2021-03-11,116795,924
2021-03-12,117138,931
2021-03-13,117348,931
2021-03-14,117439,931
2021-03-15,117586,931
2021-03-16,117901,931
2021-03-17,118160,938
2021-03-18,118475,938
2021-03-19,118713,938
2021-03-20,118881,945
2021-03-21,118937,945
2021-03-22,119056,945
2021-03-23,119231,945
2021-03-24,119406,945
total,130263,1029
