,F,M
2020-12-21,0,0
2020-12-22,0,0
2020-12-23,0,0
2020-12-24,0,0
2020-12-25,0,0
2020-12-26,0,0
2020-12-27,0,0
2020-12-28,0,0
2020-12-29,133,56
2020-12-30,350,133
2020-12-31,602,210
2021-01-01,651,231
2021-01-02,938,336
2021-01-03,1120,420
2021-01-04,1533,581
2021-01-05,2107,791
2021-01-06,2849,1085
2021-01-07,3661,1449
2021-01-08,4529,1862
2021-01-09,5271,2289
2021-01-10,6062,2765
2021-01-11,6524,2961
2021-01-12,6832,3108
2021-01-13,7028,3220
2021-01-14,7196,3297
2021-01-15,7280,3339
2021-01-16,7336,3367
2021-01-17,7371,3388
2021-01-18,7399,3409
2021-01-19,7455,3437
2021-01-20,7532,3472
2021-01-21,7588,3514
2021-01-22,7609,3528
2021-01-23,7630,3542
2021-01-24,7644,3549
2021-01-25,7665,3570
2021-01-26,7693,3584
2021-01-27,7728,3605
2021-01-28,7805,3640
2021-01-29,7910,3724
2021-01-30,8001,3815
2021-01-31,8106,3892
2021-02-01,8169,3941
2021-02-02,8239,3990
2021-02-03,8372,4060
2021-02-04,8519,4123
2021-02-05,8603,4193
2021-02-06,8652,4214
2021-02-07,8715,4242
2021-02-08,8764,4277
2021-02-09,8890,4340
2021-02-10,9100,4424
2021-02-11,9303,4571
2021-02-12,9534,4690
2021-02-13,9681,4802
2021-02-14,9737,4837
2021-02-15,9870,4893
2021-02-16,10157,5026
2021-02-17,10437,5250
2021-02-18,10703,5453
2021-02-19,11039,5712
2021-02-20,11214,5789
2021-02-21,11326,5845
2021-02-22,11634,6020
2021-02-23,12103,6293
2021-02-24,12831,6720
2021-02-25,13657,7231
2021-02-26,14525,7798
2021-02-27,15351,8330
2021-02-28,15799,8547
2021-03-01,16352,8785
2021-03-02,17409,9317
2021-03-03,18893,10227
2021-03-04,20237,11018
2021-03-05,22057,12341
2021-03-06,23198,13160
2021-03-07,23555,13321
2021-03-08,24654,13909
2021-03-09,26390,14910
2021-03-10,28441,16002
2021-03-11,30562,17185
2021-03-12,32704,18550
2021-03-13,34279,19579
2021-03-14,34923,20020
2021-03-15,36477,20909
2021-03-16,39298,22547
2021-03-17,42546,24367
2021-03-18,44884,25907
2021-03-19,47705,27881
2021-03-20,50533,30072
2021-03-21,51345,30604
2021-03-22,53186,31745
2021-03-23,56868,34454
2021-03-24,60060,37058
2021-03-25,60074,37065
total,2522296,2165863
