,False,True
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,504,35
2020-12-09,1890,119
2020-12-10,3696,231
2020-12-11,5411,329
2020-12-12,6643,399
2020-12-13,7756,448
2020-12-14,9597,532
2020-12-15,29743,1596
2020-12-16,63049,3388
2020-12-17,92974,4907
2020-12-18,112245,5908
2020-12-19,135954,7077
2020-12-20,156793,8099
2020-12-21,169260,8666
2020-12-22,192290,9835
2020-12-23,208684,10647
2020-12-24,212303,10836
2020-12-25,212303,10836
2020-12-26,212310,10836
2020-12-27,212492,10836
2020-12-28,212933,10864
2020-12-29,220451,11249
2020-12-30,238966,12194
2020-12-31,252119,12838
2021-01-01,254597,12922
2021-01-02,256851,13027
2021-01-03,258314,13083
2021-01-04,259637,13146
2021-01-05,262556,13286
2021-01-06,269696,13601
2021-01-07,302386,15106
2021-01-08,341474,16982
2021-01-09,376740,18725
2021-01-10,392833,19453
2021-01-11,400428,19838
2021-01-12,423969,20846
2021-01-13,460558,22477
2021-01-14,497546,24157
2021-01-15,544292,26292
2021-01-16,600236,28910
2021-01-17,624092,29946
2021-01-18,637077,30562
2021-01-19,676739,32228
2021-01-20,719215,34097
2021-01-21,756119,35665
2021-01-22,804293,37653
2021-01-23,844074,39375
2021-01-24,855484,39879
2021-01-25,866957,40411
2021-01-26,880747,41069
2021-01-27,892094,41587
2021-01-28,906591,42196
2021-01-29,921578,42875
2021-01-30,932253,43358
2021-01-31,936460,43505
2021-02-01,941920,43750
2021-02-02,947569,44023
2021-02-03,953330,44275
2021-02-04,959091,44562
2021-02-05,964565,44807
2021-02-06,968303,44961
2021-02-07,970074,45017
2021-02-08,973231,45150
2021-02-09,976843,45318
2021-02-10,981239,45542
2021-02-11,985271,45703
2021-02-12,989051,45913
2021-02-13,991487,46025
2021-02-14,992411,46053
2021-02-15,993811,46123
2021-02-16,995148,46186
2021-02-17,996562,46249
2021-02-18,997864,46312
2021-02-19,998984,46354
2021-02-20,999635,46375
2021-02-21,999866,46389
2021-02-22,1000377,46424
2021-02-23,1001301,46473
2021-02-24,1002302,46522
2021-02-25,1003401,46571
2021-02-26,1004465,46613
2021-02-27,1005018,46634
2021-02-28,1005165,46641
2021-03-01,1005536,46655
2021-03-02,1006089,46676
2021-03-03,1006789,46697
2021-03-04,1007545,46739
2021-03-05,1008364,46781
2021-03-06,1008854,46802
2021-03-07,1008959,46802
2021-03-08,1009218,46816
2021-03-09,1009820,46851
2021-03-10,1010394,46865
2021-03-11,1010807,46886
2021-03-12,1011297,46907
2021-03-13,1011661,46921
2021-03-14,1011787,46928
2021-03-15,1012060,46935
2021-03-16,1012382,46949
2021-03-17,1012718,46963
2021-03-18,1013117,46977
2021-03-19,1013474,46984
2021-03-20,1013754,46991
2021-03-21,1013859,46998
2021-03-22,1014034,47012
2021-03-23,1014286,47019
2021-03-24,1014538,47033
total,1066219,48524
