,1,2,3,4,5,6
2020-12-10,0,0,0,0,0,0
2020-12-11,0,0,0,0,0,0
2020-12-12,0,0,0,0,0,0
2020-12-13,0,0,0,0,0,0
2020-12-14,0,0,0,0,0,0
2020-12-15,0,0,0,0,0,0
2020-12-16,0,0,0,0,0,0
2020-12-17,0,0,0,0,0,0
2020-12-18,0,0,0,0,0,0
2020-12-19,0,0,0,0,0,0
2020-12-20,0,0,0,0,0,0
2020-12-21,0,0,0,0,0,0
2020-12-22,0,0,0,0,0,0
2020-12-23,0,0,0,0,0,0
2020-12-24,0,0,0,0,0,0
2020-12-25,0,0,0,0,0,0
2020-12-26,0,0,0,0,0,0
2020-12-27,0,0,0,0,0,0
2020-12-28,0,0,0,0,0,0
2020-12-29,0,0,0,0,0,0
2020-12-30,7,0,0,0,0,0
2020-12-31,14,0,0,0,0,7
2021-01-01,28,0,0,0,0,21
2021-01-02,28,0,0,0,0,28
2021-01-03,28,0,0,0,0,28
2021-01-04,63,0,0,0,0,56
2021-01-05,126,0,7,7,0,77
2021-01-06,196,0,7,7,0,112
2021-01-07,371,0,14,14,0,196
2021-01-08,882,0,49,42,7,448
2021-01-09,1344,7,84,49,14,728
2021-01-10,1561,7,112,49,14,833
2021-01-11,2240,21,140,77,21,1141
2021-01-12,3087,28,182,105,28,1540
2021-01-13,3962,49,231,147,35,1988
2021-01-14,5082,63,308,203,49,2520
2021-01-15,6664,84,385,252,70,3227
2021-01-16,7658,98,455,280,84,3710
2021-01-17,8127,98,476,294,84,3955
2021-01-18,9058,112,518,322,84,4396
2021-01-19,9919,119,574,357,105,4851
2021-01-20,10997,133,623,392,119,5355
2021-01-21,12670,147,693,448,133,6223
2021-01-22,15001,168,805,539,161,7385
2021-01-23,16793,189,903,588,168,8302
2021-01-24,17640,196,959,616,182,8694
2021-01-25,18781,203,1029,644,189,9233
2021-01-26,20118,224,1113,693,203,9884
2021-01-27,21567,238,1225,770,224,10535
2021-01-28,23037,252,1337,826,245,11186
2021-01-29,24661,273,1456,903,266,11914
2021-01-30,26061,294,1589,952,280,12579
2021-01-31,26866,294,1666,980,287,13013
2021-02-01,28021,315,1757,1015,308,13608
2021-02-02,29190,336,1862,1064,315,14168
2021-02-03,30436,364,1981,1120,336,14840
2021-02-04,32536,406,2247,1260,413,15820
2021-02-05,35266,462,2555,1470,497,17101
2021-02-06,38171,504,2863,1568,525,18494
2021-02-07,39928,525,3003,1624,546,19187
2021-02-08,41580,546,3129,1694,560,19908
2021-02-09,43589,567,3339,1778,595,20825
2021-02-10,45941,609,3682,1876,637,21938
2021-02-11,48741,651,4011,1981,693,23233
2021-02-12,54572,735,4690,2205,812,25368
2021-02-13,61677,833,5313,2422,910,28532
2021-02-14,66017,882,5726,2541,987,30471
2021-02-15,70287,938,6118,2674,1064,32452
2021-02-16,74900,994,6412,2821,1120,34650
2021-02-17,79562,1057,6825,2961,1211,36785
2021-02-18,85211,1134,7210,3122,1274,39452
2021-02-19,91805,1190,7602,3297,1372,42427
2021-02-20,101528,1288,8127,3542,1505,47012
2021-02-21,104790,1323,8414,3626,1568,48608
2021-02-22,110040,1365,8736,3752,1631,50869
2021-02-23,116690,1421,9051,3885,1722,53704
2021-02-24,129703,1484,9513,4046,1855,59899
2021-02-25,149828,1589,10199,4270,2009,69692
2021-02-26,177142,1729,11004,4592,2254,82096
2021-02-27,203728,1869,11907,4872,2464,94787
2021-02-28,224343,1995,12656,5061,2646,105154
2021-03-01,249151,2142,13398,5285,2856,117362
2021-03-02,279804,2359,14469,5635,3234,132790
2021-03-03,317436,2646,16009,6188,3675,152229
2021-03-04,366268,2982,17780,6944,4228,177114
2021-03-05,419818,3360,19705,7714,4816,203777
2021-03-06,474082,3878,22022,8666,5481,232036
2021-03-07,502642,4088,23205,9037,5824,247366
2021-03-08,538055,4368,24577,9576,6321,266595
2021-03-09,569450,4655,25963,10220,6853,283451
2021-03-10,600852,4935,27223,10913,7329,300475
2021-03-11,629566,5187,28378,11578,7777,316687
2021-03-12,664727,5516,29617,12348,8190,336833
2021-03-13,710941,5922,31409,13188,8750,362446
2021-03-14,733327,6097,32249,13594,9072,375732
2021-03-15,758282,6321,33236,14168,9485,390271
2021-03-16,780220,6538,34006,14658,9821,403494
2021-03-17,799211,6734,34706,15169,10115,414078
2021-03-18,808955,6825,35112,15505,10262,418824
2021-03-19,820645,6937,35581,15869,10444,424473
2021-03-20,834596,7070,36134,16310,10668,430969
2021-03-21,839762,7140,36393,16492,10766,433615
2021-03-22,843871,7203,36659,16688,10892,435687
2021-03-23,847518,7266,36848,16877,10983,437493
2021-03-24,848841,7287,36918,16954,11018,438137
2021-03-25,848841,7287,36918,16954,11018,438137
total,1274175,15162,69874,43764,23492,713048
