,F,M
2020-12-15,0,0
2020-12-16,0,0
2020-12-17,0,0
2020-12-18,0,0
2020-12-19,0,0
2020-12-20,0,0
2020-12-21,0,0
2020-12-22,0,0
2020-12-23,0,0
2020-12-24,0,0
2020-12-25,0,0
2020-12-26,0,0
2020-12-27,0,0
2020-12-28,0,0
2020-12-29,14,0
2020-12-30,35,7
2020-12-31,35,14
2021-01-01,70,21
2021-01-02,98,28
2021-01-03,98,28
2021-01-04,175,56
2021-01-05,315,91
2021-01-06,483,154
2021-01-07,826,231
2021-01-08,1736,462
2021-01-09,2653,707
2021-01-10,3129,812
2021-01-11,4403,1183
2021-01-12,5950,1575
2021-01-13,7700,2030
2021-01-14,9821,2583
2021-01-15,12663,3339
2021-01-16,14651,3920
2021-01-17,15449,4179
2021-01-18,17276,4683
2021-01-19,18949,5208
2021-01-20,21014,5873
2021-01-21,24157,6762
2021-01-22,27951,7945
2021-01-23,30730,8925
2021-01-24,32074,9359
2021-01-25,33992,10059
2021-01-26,36134,10885
2021-01-27,38171,11753
2021-01-28,40117,12586
2021-01-29,42462,13545
2021-01-30,44450,14336
2021-01-31,45738,14889
2021-02-01,47026,15484
2021-02-02,48475,16149
2021-02-03,50001,16849
2021-02-04,51933,17773
2021-02-05,54614,19054
2021-02-06,57505,20552
2021-02-07,58996,21336
2021-02-08,60725,22260
2021-02-09,62545,23275
2021-02-10,64442,24304
2021-02-11,66458,25368
2021-02-12,69692,27055
2021-02-13,74074,29246
2021-02-14,76650,30541
2021-02-15,79562,31906
2021-02-16,82453,33481
2021-02-17,85624,35273
2021-02-18,89460,37506
2021-02-19,93870,40061
2021-02-20,100002,44079
2021-02-21,102578,45962
2021-02-22,105721,48160
2021-02-23,108934,50435
2021-02-24,112672,52885
2021-02-25,117586,55951
2021-02-26,123011,59465
2021-02-27,129612,63749
2021-02-28,133651,66647
2021-03-01,138075,69727
2021-03-02,142961,73227
2021-03-03,149317,77581
2021-03-04,158963,84749
2021-03-05,171094,93758
2021-03-06,182882,102732
2021-03-07,186697,105616
2021-03-08,191345,109242
2021-03-09,196014,113204
2021-03-10,202090,118118
2021-03-11,209104,124439
2021-03-12,223888,138418
2021-03-13,256368,171738
2021-03-14,269990,186844
2021-03-15,289051,206780
2021-03-16,321349,241507
2021-03-17,365848,290304
2021-03-18,403438,333487
2021-03-19,456834,394303
2021-03-20,524181,471625
2021-03-21,548975,502894
2021-03-22,570997,531468
2021-03-23,590849,556913
2021-03-24,598318,566811
2021-03-25,598325,566832
total,1523914,1573796
