,F,M
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,14,7
2020-12-09,21,14
2020-12-10,28,21
2020-12-11,42,21
2020-12-12,42,21
2020-12-13,42,21
2020-12-14,49,28
2020-12-15,126,70
2020-12-16,315,168
2020-12-17,567,294
2020-12-18,686,357
2020-12-19,833,448
2020-12-20,1001,553
2020-12-21,1204,665
2020-12-22,1372,756
2020-12-23,2079,1064
2020-12-24,2415,1218
2020-12-25,2443,1225
2020-12-26,2464,1225
2020-12-27,2464,1225
2020-12-28,2471,1232
2020-12-29,3486,1785
2020-12-30,9226,4389
2020-12-31,12908,5964
2021-01-01,13524,6209
2021-01-02,13972,6433
2021-01-03,14112,6489
2021-01-04,14182,6524
2021-01-05,15029,6979
2021-01-06,16975,7826
2021-01-07,21273,9681
2021-01-08,27020,12159
2021-01-09,32067,14455
2021-01-10,33565,15120
2021-01-11,37254,16716
2021-01-12,41076,18515
2021-01-13,45906,20846
2021-01-14,51765,23548
2021-01-15,58422,26831
2021-01-16,62804,28994
2021-01-17,64477,29813
2021-01-18,67354,31115
2021-01-19,70063,32536
2021-01-20,73066,34006
2021-01-21,75999,35728
2021-01-22,80647,38185
2021-01-23,82656,39284
2021-01-24,83482,39774
2021-01-25,84056,40271
2021-01-26,84721,40810
2021-01-27,85442,41503
2021-01-28,86254,42196
2021-01-29,87199,42945
2021-01-30,87710,43379
2021-01-31,87906,43540
2021-02-01,88340,43960
2021-02-02,88823,44422
2021-02-03,89341,44800
2021-02-04,90083,45402
2021-02-05,90895,46018
2021-02-06,91301,46340
2021-02-07,91413,46445
2021-02-08,91854,46844
2021-02-09,92449,47320
2021-02-10,93149,47901
2021-02-11,93856,48468
2021-02-12,94640,49056
2021-02-13,94976,49357
2021-02-14,95011,49441
2021-02-15,95480,49763
2021-02-16,95956,50148
2021-02-17,96334,50519
2021-02-18,96747,50876
2021-02-19,97104,51205
2021-02-20,97258,51338
2021-02-21,97286,51359
2021-02-22,97503,51548
2021-02-23,97825,51821
2021-02-24,98098,52101
2021-02-25,98434,52423
2021-02-26,98637,52703
2021-02-27,98728,52829
2021-02-28,98756,52857
2021-03-01,98819,52948
2021-03-02,98931,53053
2021-03-03,99127,53298
2021-03-04,99323,53536
2021-03-05,99554,53788
2021-03-06,99652,53942
2021-03-07,99666,53963
2021-03-08,99764,54068
2021-03-09,99869,54152
2021-03-10,99981,54278
2021-03-11,100065,54362
2021-03-12,100093,54397
total,107835,62083
