,False,True
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,14,7
2020-12-09,21,14
2020-12-10,28,21
2020-12-11,42,21
2020-12-12,42,21
2020-12-13,42,21
2020-12-14,56,28
2020-12-15,133,56
2020-12-16,315,168
2020-12-17,546,315
2020-12-18,658,385
2020-12-19,798,483
2020-12-20,945,616
2020-12-21,1092,777
2020-12-22,1239,889
2020-12-23,1736,1407
2020-12-24,1946,1680
2020-12-25,1967,1701
2020-12-26,1981,1715
2020-12-27,1981,1715
2020-12-28,1981,1715
2020-12-29,2716,2555
2020-12-30,6769,6839
2020-12-31,9296,9576
2021-01-01,9709,10031
2021-01-02,10010,10395
2021-01-03,10101,10500
2021-01-04,10136,10570
2021-01-05,10794,11207
2021-01-06,12152,12649
2021-01-07,15148,15799
2021-01-08,19089,20090
2021-01-09,22708,23814
2021-01-10,23779,24913
2021-01-11,26369,27608
2021-01-12,29078,30513
2021-01-13,32690,34055
2021-01-14,36890,38416
2021-01-15,41748,43498
2021-01-16,45017,46774
2021-01-17,46256,48041
2021-01-18,48454,50015
2021-01-19,50505,52094
2021-01-20,52752,54320
2021-01-21,54992,56742
2021-01-22,58408,60424
2021-01-23,59962,61978
2021-01-24,60634,62629
2021-01-25,61166,63161
2021-01-26,61789,63742
2021-01-27,62510,64428
2021-01-28,63266,65184
2021-01-29,64064,66080
2021-01-30,64568,66521
2021-01-31,64743,66703
2021-02-01,65184,67116
2021-02-02,65639,67599
2021-02-03,66066,68082
2021-02-04,66731,68754
2021-02-05,67452,69454
2021-02-06,67795,69846
2021-02-07,67914,69944
2021-02-08,68348,70350
2021-02-09,68887,70882
2021-02-10,69503,71554
2021-02-11,70105,72219
2021-02-12,70840,72863
2021-02-13,71176,73157
2021-02-14,71253,73206
2021-02-15,71673,73570
2021-02-16,72093,74011
2021-02-17,72499,74361
2021-02-18,72884,74739
2021-02-19,73241,75068
2021-02-20,73381,75215
2021-02-21,73409,75236
2021-02-22,73605,75446
2021-02-23,73885,75754
2021-02-24,74207,75992
2021-02-25,74585,76272
2021-02-26,74851,76489
2021-02-27,74984,76580
2021-02-28,75012,76594
2021-03-01,75096,76671
2021-03-02,75215,76776
2021-03-03,75488,76944
2021-03-04,75705,77154
2021-03-05,75950,77392
2021-03-06,76090,77504
2021-03-07,76118,77518
2021-03-08,76237,77595
2021-03-09,76342,77679
2021-03-10,76496,77763
2021-03-11,76594,77833
2021-03-12,76636,77854
total,86212,83699
