,1,2,3,4,5
2020-11-30,0,0,0,0,0
2020-12-01,0,0,0,0,0
2020-12-02,0,0,0,0,0
2020-12-03,7,0,0,0,0
2020-12-04,7,0,0,0,0
2020-12-05,7,0,0,0,0
2020-12-06,7,0,0,0,0
2020-12-07,7,0,0,0,0
2020-12-08,14,0,0,0,0
2020-12-09,21,0,0,0,0
2020-12-10,28,0,7,0,0
2020-12-11,35,0,7,0,7
2020-12-12,35,0,7,0,7
2020-12-13,35,0,7,0,7
2020-12-14,42,7,14,7,7
2020-12-15,91,28,21,21,21
2020-12-16,196,63,49,77,91
2020-12-17,343,91,70,196,147
2020-12-18,406,119,84,245,182
2020-12-19,539,140,105,273,210
2020-12-20,644,168,147,308,280
2020-12-21,791,259,175,336,301
2020-12-22,910,329,196,364,329
2020-12-23,1393,483,273,518,476
2020-12-24,1638,560,294,602,532
2020-12-25,1638,560,329,602,532
2020-12-26,1666,560,329,602,532
2020-12-27,1666,560,329,602,532
2020-12-28,1666,560,329,602,532
2020-12-29,2443,686,490,952,686
2020-12-30,6531,1638,1638,1995,1792
2020-12-31,9100,2149,2415,2807,2387
2021-01-01,9394,2198,2576,3045,2513
2021-01-02,9863,2268,2625,3094,2548
2021-01-03,9905,2268,2688,3171,2569
2021-01-04,9947,2268,2716,3171,2590
2021-01-05,10570,2436,2940,3304,2737
2021-01-06,11872,2744,3262,3822,3094
2021-01-07,15001,3423,4137,4459,3927
2021-01-08,19068,4193,5222,5586,5110
2021-01-09,22456,5019,6202,6657,6181
2021-01-10,23548,5173,6440,7077,6440
2021-01-11,26033,5866,7084,7812,7161
2021-01-12,28805,6741,7644,8589,7805
2021-01-13,31920,7756,8743,9597,8715
2021-01-14,35756,8939,10038,10780,9786
2021-01-15,40047,10241,11739,12236,10983
2021-01-16,43155,11361,12558,13153,11557
2021-01-17,44191,11641,12929,13643,11879
2021-01-18,45822,12285,13545,14294,12509
2021-01-19,47852,12964,14021,14770,12978
2021-01-20,50204,13685,14560,15239,13363
2021-01-21,52332,14525,15092,15820,13951
2021-01-22,55755,15491,16058,16751,14770
2021-01-23,57099,16072,16450,17199,15106
2021-01-24,57750,16247,16618,17388,15253
2021-01-25,58275,16415,16723,17570,15337
2021-01-26,58912,16569,16842,17703,15498
2021-01-27,59507,16814,16996,17913,15701
2021-01-28,60291,16989,17171,18088,15897
2021-01-29,60984,17199,17451,18445,16051
2021-01-30,61516,17311,17591,18536,16128
2021-01-31,61698,17353,17626,18613,16149
2021-02-01,62118,17465,17752,18739,16219
2021-02-02,62531,17598,17864,18900,16338
2021-02-03,62930,17703,18011,19047,16443
2021-02-04,63539,17899,18179,19285,16576
2021-02-05,64148,18158,18382,19474,16744
2021-02-06,64505,18270,18501,19558,16800
2021-02-07,64603,18298,18536,19593,16828
2021-02-08,64981,18438,18641,19677,16947
2021-02-09,65485,18543,18781,19873,17080
2021-02-10,66157,18753,18872,20069,17199
2021-02-11,66815,18963,19033,20202,17297
2021-02-12,67403,19159,19257,20384,17479
2021-02-13,67704,19222,19383,20475,17535
2021-02-14,67760,19236,19404,20496,17549
2021-02-15,68040,19390,19502,20622,17675
2021-02-16,68565,19488,19586,20692,17766
2021-02-17,68922,19600,19705,20776,17850
2021-02-18,69293,19740,19782,20867,17934
2021-02-19,69622,19866,19852,20951,18004
2021-02-20,69755,19901,19915,21000,18018
2021-02-21,69776,19908,19915,21000,18032
2021-02-22,69958,19971,19971,21084,18060
2021-02-23,70245,20055,20041,21175,18116
2021-02-24,70567,20111,20083,21238,18193
2021-02-25,70854,20265,20146,21329,18249
2021-02-26,71078,20328,20195,21385,18347
2021-02-27,71176,20370,20216,21427,18368
2021-02-28,71197,20377,20223,21434,18375
2021-03-01,71281,20405,20244,21448,18382
2021-03-02,71379,20454,20272,21483,18396
2021-03-03,71645,20517,20307,21518,18431
2021-03-04,71890,20573,20356,21567,18473
2021-03-05,72114,20657,20419,21623,18529
2021-03-06,72240,20692,20440,21658,18557
2021-03-07,72254,20699,20440,21665,18564
2021-03-08,72352,20734,20454,21700,18585
2021-03-09,72443,20762,20475,21728,18606
2021-03-10,72597,20790,20503,21749,18613
2021-03-11,72695,20818,20524,21756,18620
2021-03-12,72737,20825,20531,21763,18620
total,80703,23205,22358,23450,20195
