,0,1,2,3,4,5
2020-12-29,0,7,7,7,14,14
2020-12-30,7,28,28,35,42,35
2020-12-31,14,56,56,56,56,56
2021-01-01,14,56,56,56,63,63
2021-01-02,21,91,98,98,112,105
2021-01-03,28,119,126,133,147,133
2021-01-04,28,168,175,182,203,175
2021-01-05,42,231,238,266,259,238
2021-01-06,49,322,315,343,343,308
2021-01-07,63,406,378,441,441,399
2021-01-08,77,476,448,532,518,483
2021-01-09,84,532,504,595,595,560
2021-01-10,98,609,588,651,686,651
2021-01-11,105,651,623,679,735,679
2021-01-12,112,672,644,714,763,700
2021-01-13,112,679,658,721,777,707
2021-01-14,112,679,672,735,791,714
2021-01-15,112,686,672,742,798,728
2021-01-16,112,693,679,749,805,728
2021-01-17,112,700,679,749,805,735
2021-01-18,112,700,686,749,812,742
2021-01-19,112,700,686,756,812,749
2021-01-20,112,707,686,763,819,756
2021-01-21,112,714,693,770,826,756
2021-01-22,112,714,693,770,833,763
2021-01-23,112,714,700,777,833,763
2021-01-24,112,714,700,777,833,763
2021-01-25,112,714,700,777,833,770
2021-01-26,112,714,707,784,840,770
2021-01-27,112,714,707,784,840,770
2021-01-28,112,721,714,784,847,770
2021-01-29,119,735,728,798,868,791
2021-01-30,119,742,735,819,889,812
2021-01-31,119,742,749,833,903,833
2021-02-01,119,756,763,847,910,854
2021-02-02,119,763,770,854,924,868
2021-02-03,119,777,791,875,938,882
2021-02-04,119,798,805,903,959,896
2021-02-05,126,805,826,917,973,910
2021-02-06,126,812,826,924,980,917
2021-02-07,126,812,833,931,980,938
2021-02-08,126,819,847,938,987,938
2021-02-09,133,833,854,952,1008,952
2021-02-10,140,861,875,973,1036,966
2021-02-11,147,896,910,994,1071,1008
2021-02-12,147,917,938,1022,1113,1043
2021-02-13,147,938,966,1043,1127,1071
2021-02-14,154,952,973,1050,1141,1085
2021-02-15,154,959,987,1064,1155,1099
2021-02-16,161,1022,1015,1134,1183,1127
2021-02-17,161,1120,1071,1169,1232,1162
2021-02-18,168,1176,1120,1211,1267,1204
2021-02-19,175,1225,1148,1260,1316,1239
2021-02-20,182,1239,1169,1288,1337,1267
2021-02-21,182,1253,1183,1302,1351,1288
2021-02-22,189,1281,1218,1344,1393,1323
2021-02-23,189,1330,1281,1407,1442,1386
2021-02-24,196,1449,1365,1512,1519,1442
2021-02-25,210,1568,1484,1624,1631,1540
2021-02-26,224,1736,1659,1771,1778,1638
2021-02-27,238,1918,1813,1876,1890,1743
2021-02-28,245,1974,1869,1946,1953,1799
2021-03-01,252,2044,1925,2016,2002,1848
2021-03-02,266,2163,2079,2177,2128,1960
2021-03-03,287,2310,2268,2366,2373,2149
2021-03-04,294,2485,2408,2534,2513,2254
2021-03-05,329,2667,2660,2828,2835,2520
2021-03-06,343,2821,2786,2968,3010,2681
2021-03-07,350,2870,2835,3017,3052,2723
2021-03-08,364,2968,2968,3150,3192,2821
2021-03-09,378,3150,3143,3374,3353,2968
2021-03-10,413,3367,3416,3696,3570,3178
2021-03-11,441,3724,3745,4025,3836,3395
2021-03-12,469,4116,4165,4410,4193,3682
2021-03-13,497,4333,4368,4655,4431,3892
2021-03-14,504,4410,4536,4844,4522,3969
2021-03-15,539,4669,4753,5089,4746,4186
2021-03-16,602,5138,5257,5551,5173,4494
2021-03-17,658,5607,5740,6020,5572,4823
2021-03-18,735,6174,6314,6503,6153,5257
2021-03-19,784,6979,6944,7126,6769,5705
2021-03-20,840,7322,7483,7686,7357,6188
2021-03-21,903,7448,7742,8036,7623,6377
2021-03-22,952,7812,8078,8358,7910,6636
2021-03-23,1022,8505,8778,8960,8659,7224
2021-03-24,1190,9989,9947,10087,9751,7959
total,42700,405769,391832,421281,395598,364644
