,F,M
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,14,7
2020-12-09,21,14
2020-12-10,28,21
2020-12-11,42,21
2020-12-12,49,28
2020-12-13,49,28
2020-12-14,56,28
2020-12-15,133,70
2020-12-16,336,175
2020-12-17,588,308
2020-12-18,714,371
2020-12-19,882,469
2020-12-20,1050,588
2020-12-21,1253,693
2020-12-22,1421,791
2020-12-23,2128,1106
2020-12-24,2478,1253
2020-12-25,2506,1267
2020-12-26,2527,1267
2020-12-27,2527,1267
2020-12-28,2534,1267
2020-12-29,3556,1820
2020-12-30,9289,4424
2020-12-31,12992,6013
2021-01-01,13608,6265
2021-01-02,14056,6482
2021-01-03,14203,6538
2021-01-04,14273,6573
2021-01-05,15113,7028
2021-01-06,17059,7889
2021-01-07,21371,9744
2021-01-08,27139,12243
2021-01-09,32179,14546
2021-01-10,33691,15211
2021-01-11,37373,16800
2021-01-12,41209,18613
2021-01-13,46074,20972
2021-01-14,51947,23688
2021-01-15,58632,26992
2021-01-16,63021,29169
2021-01-17,64701,30002
2021-01-18,67571,31304
2021-01-19,70322,32746
2021-01-20,73374,34237
2021-01-21,76356,35987
2021-01-22,81039,38472
2021-01-23,83055,39585
2021-01-24,83888,40082
2021-01-25,84469,40586
2021-01-26,85148,41125
2021-01-27,85883,41825
2021-01-28,86709,42525
2021-01-29,87661,43288
2021-01-30,88172,43729
2021-01-31,88368,43890
2021-02-01,88809,44310
2021-02-02,89292,44772
2021-02-03,89831,45171
2021-02-04,90573,45780
2021-02-05,91392,46396
2021-02-06,91805,46725
2021-02-07,91924,46837
2021-02-08,92379,47229
2021-02-09,92988,47719
2021-02-10,93695,48300
2021-02-11,94430,48881
2021-02-12,95228,49469
2021-02-13,95564,49777
2021-02-14,95599,49861
2021-02-15,96075,50183
2021-02-16,96558,50575
2021-02-17,96943,50946
2021-02-18,97377,51317
2021-02-19,97741,51646
2021-02-20,97888,51786
2021-02-21,97916,51807
2021-02-22,98140,52003
2021-02-23,98469,52290
2021-02-24,98749,52577
2021-02-25,99099,52906
2021-02-26,99309,53186
2021-02-27,99400,53319
2021-02-28,99421,53347
2021-03-01,99512,53445
2021-03-02,99631,53557
2021-03-03,99827,53809
2021-03-04,100030,54047
2021-03-05,100268,54313
2021-03-06,100373,54467
2021-03-07,100387,54488
2021-03-08,100499,54607
2021-03-09,100639,54733
2021-03-10,100779,54880
2021-03-11,100905,54999
2021-03-12,100996,55090
2021-03-13,101073,55202
2021-03-14,101094,55237
2021-03-15,101136,55314
2021-03-16,101248,55440
2021-03-17,101353,55531
2021-03-18,101493,55657
2021-03-19,101577,55762
2021-03-20,101647,55832
2021-03-21,101668,55853
2021-03-22,101717,55902
2021-03-23,101773,55972
2021-03-24,101801,56007
total,108409,62552
