,1,2,3,4,5
2020-11-30,0,0,0,0,0
2020-12-01,0,0,0,0,0
2020-12-02,0,0,0,0,0
2020-12-03,0,0,0,0,0
2020-12-04,0,0,0,0,0
2020-12-05,0,0,0,0,0
2020-12-06,0,0,0,0,0
2020-12-07,0,0,0,0,0
2020-12-08,0,7,7,0,0
2020-12-09,0,7,7,0,0
2020-12-10,7,7,14,7,7
2020-12-11,7,14,21,14,14
2020-12-12,7,14,21,14,14
2020-12-13,7,14,21,14,14
2020-12-14,7,14,21,14,14
2020-12-15,28,35,49,42,35
2020-12-16,70,91,98,112,133
2020-12-17,98,147,147,273,224
2020-12-18,133,175,175,329,266
2020-12-19,210,217,210,378,329
2020-12-20,280,245,259,427,413
2020-12-21,357,350,294,483,455
2020-12-22,378,441,343,539,504
2020-12-23,651,658,476,707,735
2020-12-24,742,763,595,826,805
2020-12-25,742,763,630,826,805
2020-12-26,742,763,630,826,833
2020-12-27,742,763,630,826,833
2020-12-28,742,763,630,826,833
2020-12-29,1190,938,917,1246,1078
2020-12-30,3262,2233,2625,2884,2702
2020-12-31,4270,3115,3843,3976,3794
2021-01-01,4319,3178,4158,4242,3962
2021-01-02,4543,3332,4221,4417,4018
2021-01-03,4571,3332,4291,4487,4039
2021-01-04,4578,3339,4361,4494,4067
2021-01-05,4921,3528,4704,4697,4277
2021-01-06,5453,3948,5243,5404,4900
2021-01-07,6489,4942,6580,6608,6489
2021-01-08,7980,6356,8148,8442,8442
2021-01-09,8974,7784,9758,10101,10094
2021-01-10,9513,8120,10101,10689,10472
2021-01-11,10542,9198,11151,11690,11585
2021-01-12,11403,10598,12334,12852,12628
2021-01-13,12663,12026,13965,14168,14210
2021-01-14,14595,13664,15624,16100,15645
2021-01-15,16506,15603,17997,18228,17283
2021-01-16,17983,17339,19110,19530,18214
2021-01-17,18529,17717,19705,20125,18613
2021-01-18,19334,18536,20531,20937,19523
2021-01-19,20041,19586,21371,21847,20216
2021-01-20,20979,20664,22337,22673,20951
2021-01-21,21861,21868,23254,23590,21763
2021-01-22,23268,23345,24745,25046,23093
2021-01-23,23961,24108,25270,25711,23583
2021-01-24,24283,24346,25564,25998,23765
2021-01-25,24549,24633,25725,26215,23919
2021-01-26,24815,24892,25914,26411,24234
2021-01-27,25060,25249,26187,26691,24507
2021-01-28,25396,25585,26439,27027,24780
2021-01-29,25676,25928,26803,27489,25039
2021-01-30,25928,26131,27027,27636,25172
2021-01-31,26019,26201,27076,27741,25214
2021-02-01,26187,26383,27307,27930,25298
2021-02-02,26355,26579,27517,28133,25473
2021-02-03,26530,26768,27706,28336,25641
2021-02-04,26831,27083,27944,28651,25823
2021-02-05,27062,27482,28238,28931,26075
2021-02-06,27216,27685,28406,29043,26173
2021-02-07,27251,27734,28455,29092,26215
2021-02-08,27412,27951,28623,29239,26376
2021-02-09,27566,28161,28854,29547,26572
2021-02-10,27783,28504,29057,29841,26803
2021-02-11,28014,28847,29372,30114,26950
2021-02-12,28252,29155,29652,30352,27272
2021-02-13,28385,29274,29841,30464,27370
2021-02-14,28406,29302,29869,30492,27384
2021-02-15,28567,29505,29995,30646,27531
2021-02-16,28826,29736,30142,30737,27671
2021-02-17,28987,29890,30310,30877,27818
2021-02-18,29162,30093,30436,31052,27944
2021-02-19,29330,30247,30583,31185,28028
2021-02-20,29407,30310,30646,31248,28049
2021-02-21,29421,30317,30660,31255,28056
2021-02-22,29491,30408,30765,31374,28105
2021-02-23,29624,30534,30863,31507,28224
2021-02-24,29771,30632,30982,31598,28336
2021-02-25,29904,30835,31094,31731,28420
2021-02-26,30002,30954,31178,31815,28539
2021-02-27,30051,31003,31213,31878,28567
2021-02-28,30058,31017,31220,31892,28574
2021-03-01,30093,31059,31262,31913,28623
2021-03-02,30142,31122,31304,31969,28644
2021-03-03,30240,31220,31423,32046,28700
2021-03-04,30394,31297,31500,32116,28763
2021-03-05,30506,31416,31591,32214,28840
2021-03-06,30576,31479,31626,32270,28882
2021-03-07,30583,31486,31626,32284,28889
2021-03-08,30632,31549,31654,32333,28924
2021-03-09,30716,31612,31689,32382,28959
2021-03-10,30821,31668,31752,32424,28980
2021-03-11,30884,31745,31787,32459,29015
2021-03-12,30926,31794,31836,32487,29043
2021-03-13,30982,31829,31857,32522,29071
2021-03-14,31003,31843,31871,32536,29071
2021-03-15,31038,31885,31892,32543,29092
2021-03-16,31080,31948,31941,32592,29120
2021-03-17,31122,31997,31990,32620,29148
2021-03-18,31185,32081,32032,32655,29183
2021-03-19,31241,32116,32074,32690,29211
2021-03-20,31269,32144,32109,32725,29225
2021-03-21,31276,32151,32116,32732,29232
2021-03-22,31311,32172,32130,32753,29246
2021-03-23,31339,32193,32165,32781,29260
2021-03-24,31360,32207,32172,32795,29267
total,34629,35427,34755,34993,31143
