,False
2020-12-08,203
2020-12-09,546
2020-12-10,826
2020-12-11,1183
2020-12-12,1526
2020-12-13,1785
2020-12-14,2100
2020-12-15,2632
2020-12-16,3360
2020-12-17,4228
2020-12-18,5089
2020-12-19,5754
2020-12-20,6706
2020-12-21,7987
2020-12-22,9128
2020-12-23,10465
2020-12-24,11151
2020-12-25,11158
2020-12-26,11186
2020-12-27,11382
2020-12-28,11746
2020-12-29,12663
2020-12-30,14826
2020-12-31,16926
2021-01-01,17493
2021-01-02,18137
2021-01-03,18655
2021-01-04,19579
2021-01-05,21532
2021-01-06,24024
2021-01-07,27629
2021-01-08,31248
2021-01-09,34370
2021-01-10,36344
2021-01-11,38927
2021-01-12,42098
2021-01-13,45661
2021-01-14,49504
2021-01-15,53641
2021-01-16,57351
2021-01-17,60228
2021-01-18,63077
2021-01-19,66388
2021-01-20,69720
2021-01-21,72905
2021-01-22,75999
2021-01-23,78743
2021-01-24,80556
2021-01-25,82551
2021-01-26,84728
2021-01-27,87024
2021-01-28,89390
2021-01-29,91861
2021-01-30,93737
2021-01-31,95298
2021-02-01,96642
2021-02-02,98168
2021-02-03,99785
2021-02-04,101437
2021-02-05,102676
2021-02-06,103551
2021-02-07,104076
2021-02-08,104713
2021-02-09,105637
2021-02-10,106687
2021-02-11,108017
2021-02-12,109382
2021-02-13,110292
2021-02-14,110810
2021-02-15,111349
2021-02-16,113267
2021-02-17,116872
2021-02-18,119896
2021-02-19,121940
2021-02-20,123354
2021-02-21,123795
2021-02-22,124320
2021-02-23,127372
2021-02-24,131656
2021-02-25,135870
2021-02-26,140350
2021-02-27,143192
2021-02-28,143878
2021-03-01,144067
2021-03-02,144312
2021-03-03,144606
2021-03-04,144851
2021-03-05,145012
2021-03-06,145285
2021-03-07,145383
2021-03-08,145453
2021-03-09,145551
2021-03-10,145698
2021-03-11,145936
2021-03-12,146174
2021-03-13,146454
2021-03-14,146776
2021-03-15,146902
2021-03-16,146993
2021-03-17,147434
2021-03-18,148330
2021-03-19,149233
2021-03-20,149583
2021-03-21,149674
2021-03-22,149751
2021-03-23,150269
2021-03-24,151214
2021-03-25,152208
2021-03-26,153342
2021-03-27,154000
2021-03-28,154091
2021-03-29,154420
2021-03-30,154532
2021-03-31,154714
2021-04-01,155029
2021-04-02,155260
2021-04-03,155400
2021-04-04,155421
2021-04-05,155428
2021-04-06,155449
2021-04-07,155547
2021-04-08,155624
2021-04-09,155750
2021-04-10,155876
2021-04-11,155925
2021-04-12,155946
2021-04-13,155967
2021-04-14,156009
2021-04-15,156051
2021-04-16,156142
2021-04-17,156233
2021-04-18,156282
2021-04-19,156310
2021-04-20,156331
2021-04-21,156352
total,1296302
