,F,M
2020-12-08,140,63
2020-12-09,392,147
2020-12-10,609,217
2020-12-11,875,308
2020-12-12,1134,385
2020-12-13,1323,455
2020-12-14,1575,525
2020-12-15,1953,679
2020-12-16,2485,868
2020-12-17,3192,1029
2020-12-18,3864,1225
2020-12-19,4368,1386
2020-12-20,5103,1596
2020-12-21,6132,1848
2020-12-22,7007,2121
2020-12-23,8029,2436
2020-12-24,8540,2611
2020-12-25,8540,2611
2020-12-26,8568,2618
2020-12-27,8722,2660
2020-12-28,9002,2744
2020-12-29,9702,2961
2020-12-30,11438,3388
2020-12-31,13104,3822
2021-01-01,13545,3941
2021-01-02,14056,4081
2021-01-03,14462,4193
2021-01-04,15197,4375
2021-01-05,16744,4781
2021-01-06,18753,5271
2021-01-07,21651,5978
2021-01-08,24500,6741
2021-01-09,26999,7364
2021-01-10,28574,7770
2021-01-11,30625,8302
2021-01-12,33145,8953
2021-01-13,35966,9695
2021-01-14,39032,10472
2021-01-15,42259,11382
2021-01-16,45269,12082
2021-01-17,47558,12670
2021-01-18,49819,13258
2021-01-19,52416,13965
2021-01-20,55020,14693
2021-01-21,57505,15400
2021-01-22,59920,16072
2021-01-23,62041,16695
2021-01-24,63469,17087
2021-01-25,64953,17591
2021-01-26,66612,18116
2021-01-27,68348,18676
2021-01-28,70133,19250
2021-01-29,72030,19831
2021-01-30,73423,20307
2021-01-31,74564,20734
2021-02-01,75530,21112
2021-02-02,76650,21511
2021-02-03,77812,21973
2021-02-04,79009,22421
2021-02-05,79884,22785
2021-02-06,80535,23016
2021-02-07,80920,23149
2021-02-08,81382,23331
2021-02-09,82026,23611
2021-02-10,82740,23947
2021-02-11,83643,24374
2021-02-12,84525,24850
2021-02-13,85134,25151
2021-02-14,85484,25326
2021-02-15,85862,25487
2021-02-16,87003,26264
2021-02-17,89187,27678
2021-02-18,91007,28889
2021-02-19,92232,29708
2021-02-20,93093,30261
2021-02-21,93317,30471
2021-02-22,93646,30674
2021-02-23,95452,31913
2021-02-24,97951,33705
2021-02-25,100401,35462
2021-02-26,102998,37345
2021-02-27,104587,38598
2021-02-28,104986,38892
2021-03-01,105112,38955
2021-03-02,105259,39053
2021-03-03,105441,39165
2021-03-04,105588,39256
2021-03-05,105693,39312
2021-03-06,105854,39424
2021-03-07,105917,39459
2021-03-08,105959,39487
2021-03-09,106029,39522
2021-03-10,106106,39592
2021-03-11,106246,39683
2021-03-12,106379,39795
2021-03-13,106526,39928
2021-03-14,106673,40096
2021-03-15,106736,40159
2021-03-16,106806,40187
2021-03-17,107037,40397
2021-03-18,107492,40838
2021-03-19,107961,41272
2021-03-20,108122,41461
2021-03-21,108171,41496
2021-03-22,108234,41517
2021-03-23,108493,41769
2021-03-24,108990,42224
2021-03-25,109452,42756
2021-03-26,110026,43316
2021-03-27,110355,43645
2021-03-28,110404,43687
2021-03-29,110586,43827
2021-03-30,110656,43876
2021-03-31,110747,43960
2021-04-01,110915,44114
2021-04-02,111034,44226
2021-04-03,111104,44296
2021-04-04,111104,44310
2021-04-05,111118,44310
2021-04-06,111125,44324
2021-04-07,111167,44373
2021-04-08,111209,44415
2021-04-09,111286,44464
2021-04-10,111335,44534
2021-04-11,111363,44555
2021-04-12,111377,44562
2021-04-13,111391,44569
2021-04-14,111419,44590
2021-04-15,111440,44604
2021-04-16,111496,44646
2021-04-17,111538,44695
2021-04-18,111573,44709
2021-04-19,111587,44723
2021-04-20,111594,44730
2021-04-21,111608,44737
total,640549,655746
