,F,M
2020-12-29,0,0
2020-12-30,0,0
2020-12-31,7,7
2021-01-01,7,7
2021-01-02,14,7
2021-01-03,14,7
2021-01-04,28,7
2021-01-05,119,63
2021-01-06,322,175
2021-01-07,588,294
2021-01-08,693,357
2021-01-09,847,441
2021-01-10,980,511
2021-01-11,1099,567
2021-01-12,1120,574
2021-01-13,1127,581
2021-01-14,1155,595
2021-01-15,1162,595
2021-01-16,1162,595
2021-01-17,1162,595
2021-01-18,1169,595
2021-01-19,1169,595
2021-01-20,1204,609
2021-01-21,1204,609
2021-01-22,1211,609
2021-01-23,1211,609
2021-01-24,1211,609
2021-01-25,1218,609
2021-01-26,1218,609
2021-01-27,1218,616
2021-01-28,1232,623
2021-01-29,1295,651
2021-01-30,1295,651
2021-01-31,1302,651
2021-02-01,1316,651
2021-02-02,1330,658
2021-02-03,1330,665
2021-02-04,1337,672
2021-02-05,1358,672
2021-02-06,1365,686
2021-02-07,1365,686
2021-02-08,1372,686
2021-02-09,1386,700
2021-02-10,1435,714
2021-02-11,1470,721
2021-02-12,1666,784
2021-02-13,1687,791
2021-02-14,1687,791
2021-02-15,1715,812
2021-02-16,1736,812
2021-02-17,1778,840
2021-02-18,1799,854
2021-02-19,1834,868
2021-02-20,1855,882
2021-02-21,1855,882
2021-02-22,1946,924
2021-02-23,2184,1022
2021-02-24,2408,1099
2021-02-25,2618,1197
2021-02-26,2730,1274
2021-02-27,2849,1330
2021-02-28,2884,1344
2021-03-01,2975,1400
2021-03-02,3689,1687
2021-03-03,4921,2233
2021-03-04,6671,2982
2021-03-05,8568,3906
2021-03-06,9114,4256
2021-03-07,9163,4277
2021-03-08,9660,4480
2021-03-09,10479,4844
2021-03-10,12320,5712
2021-03-11,14364,6622
2021-03-12,15897,7273
2021-03-13,16338,7518
2021-03-14,16380,7525
2021-03-15,17136,7882
2021-03-16,19691,8960
2021-03-17,23639,10703
2021-03-18,24787,11249
2021-03-19,24787,11249
2021-03-20,24787,11249
2021-03-21,24787,11249
2021-03-22,24787,11249
total,191709,110173
