,F,M
2020-12-29,49,21
2020-12-30,140,77
2020-12-31,224,112
2021-01-01,231,119
2021-01-02,378,175
2021-01-03,525,252
2021-01-04,770,357
2021-01-05,1071,497
2021-01-06,1477,644
2021-01-07,1932,819
2021-01-08,2359,1029
2021-01-09,2583,1141
2021-01-10,2947,1302
2021-01-11,3136,1358
2021-01-12,3241,1407
2021-01-13,3290,1428
2021-01-14,3318,1463
2021-01-15,3346,1484
2021-01-16,3367,1498
2021-01-17,3381,1505
2021-01-18,3388,1519
2021-01-19,3409,1533
2021-01-20,3437,1547
2021-01-21,3465,1561
2021-01-22,3486,1575
2021-01-23,3500,1582
2021-01-24,3507,1589
2021-01-25,3521,1596
2021-01-26,3521,1603
2021-01-27,3528,1610
2021-01-28,3542,1617
2021-01-29,3584,1638
2021-01-30,3640,1666
2021-01-31,3689,1708
2021-02-01,3745,1722
2021-02-02,3794,1743
2021-02-03,3857,1771
2021-02-04,3941,1820
2021-02-05,4011,1848
2021-02-06,4032,1848
2021-02-07,4039,1848
2021-02-08,4067,1855
2021-02-09,4151,1890
2021-02-10,4263,1960
2021-02-11,4396,2016
2021-02-12,4515,2072
2021-02-13,4592,2107
2021-02-14,4620,2121
2021-02-15,4683,2149
2021-02-16,4802,2198
2021-02-17,4956,2261
2021-02-18,5082,2331
2021-02-19,5208,2408
2021-02-20,5313,2450
2021-02-21,5404,2485
2021-02-22,5572,2569
2021-02-23,5838,2674
2021-02-24,6195,2842
2021-02-25,6615,3059
2021-02-26,7070,3248
2021-02-27,7441,3458
2021-02-28,7693,3584
2021-03-01,7966,3731
2021-03-02,8435,3927
2021-03-03,9037,4158
2021-03-04,9583,4361
2021-03-05,10094,4557
2021-03-06,10479,4711
2021-03-07,10731,4816
2021-03-08,11263,5047
2021-03-09,12075,5397
2021-03-10,13181,5859
2021-03-11,14294,6391
2021-03-12,15302,6860
2021-03-13,15911,7119
2021-03-14,16338,7252
2021-03-15,17157,7616
2021-03-16,18494,8134
2021-03-17,20139,8820
total,812973,926800
