,F,M
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,133,77
2020-12-09,434,224
2020-12-10,742,364
2020-12-11,1057,497
2020-12-12,1351,630
2020-12-13,1554,728
2020-12-14,1834,854
2020-12-15,2282,1057
2020-12-16,2905,1309
2020-12-17,3647,1603
2020-12-18,4361,1897
2020-12-19,4928,2135
2020-12-20,5670,2464
2020-12-21,6671,2842
2020-12-22,7595,3234
2020-12-23,8694,3752
2020-12-24,9177,3997
2020-12-25,9177,4004
2020-12-26,9198,4011
2020-12-27,9352,4074
2020-12-28,9597,4179
2020-12-29,10360,4452
2020-12-30,12061,5096
2020-12-31,13818,5719
2021-01-01,14266,5894
2021-01-02,14756,6097
2021-01-03,15204,6251
2021-01-04,15946,6552
2021-01-05,17381,7049
2021-01-06,19334,7742
2021-01-07,22386,8876
2021-01-08,25697,10171
2021-01-09,28595,11186
2021-01-10,30352,11809
2021-01-11,32809,12775
2021-01-12,35917,13972
2021-01-13,39487,15260
2021-01-14,43183,16737
2021-01-15,47502,18417
2021-01-16,51394,19887
2021-01-17,53963,20783
2021-01-18,56826,21917
2021-01-19,60179,23296
2021-01-20,63903,24920
2021-01-21,67711,26684
2021-01-22,72254,28889
2021-01-23,76097,30548
2021-01-24,78316,31570
2021-01-25,80906,32858
2021-01-26,83951,34405
2021-01-27,86800,35889
2021-01-28,89817,37562
2021-01-29,93191,39536
2021-01-30,95991,41132
2021-01-31,97965,42210
2021-02-01,99715,43421
2021-02-02,101878,44807
2021-02-03,104258,46452
2021-02-04,107009,48650
2021-02-05,109858,50638
2021-02-06,112609,52976
2021-02-07,114149,54194
2021-02-08,115766,55503
2021-02-09,118055,57568
2021-02-10,121184,60704
2021-02-11,125538,65639
2021-02-12,131894,72947
2021-02-13,138740,80766
2021-02-14,142520,84938
2021-02-15,146734,89642
2021-02-16,159635,106428
2021-02-17,183855,138187
2021-02-18,207088,168525
2021-02-19,224952,191779
2021-02-20,243180,215817
2021-02-21,248752,223468
2021-02-22,255535,232414
2021-02-23,274330,257656
2021-02-24,300062,292012
2021-02-25,327607,327369
2021-02-26,355719,364098
2021-02-27,377356,392196
2021-02-28,384223,400890
2021-03-01,389571,407365
2021-03-02,396207,415142
2021-03-03,408527,430269
2021-03-04,425740,451829
2021-03-05,444535,475601
2021-03-06,465150,501200
2021-03-07,470078,507402
2021-03-08,475636,514759
2021-03-09,481824,522718
2021-03-10,488817,531251
total,811013,925064
