,F,M
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,140,63
2020-12-09,392,147
2020-12-10,609,217
2020-12-11,875,308
2020-12-12,1134,385
2020-12-13,1323,455
2020-12-14,1575,525
2020-12-15,1953,679
2020-12-16,2485,875
2020-12-17,3192,1036
2020-12-18,3864,1225
2020-12-19,4368,1386
2020-12-20,5103,1603
2020-12-21,6132,1855
2020-12-22,7007,2121
2020-12-23,8029,2436
2020-12-24,8540,2611
2020-12-25,8547,2611
2020-12-26,8568,2618
2020-12-27,8722,2660
2020-12-28,9002,2744
2020-12-29,9702,2961
2020-12-30,11445,3388
2020-12-31,13104,3822
2021-01-01,13566,3948
2021-01-02,14077,4088
2021-01-03,14483,4193
2021-01-04,15239,4389
2021-01-05,16821,4802
2021-01-06,18886,5299
2021-01-07,21896,6027
2021-01-08,25088,6874
2021-01-09,27972,7588
2021-01-10,29764,8043
2021-01-11,32340,8736
2021-01-12,35588,9562
2021-01-13,39158,10500
2021-01-14,43092,11508
2021-01-15,47488,12733
2021-01-16,51303,13650
2021-01-17,53914,14329
2021-01-18,56938,15120
2021-01-19,60298,16037
2021-01-20,63819,17038
2021-01-21,67690,18102
2021-01-22,72009,19355
2021-01-23,75341,20384
2021-01-24,77413,20958
2021-01-25,79772,21777
2021-01-26,82432,22687
2021-01-27,85036,23597
2021-01-28,87654,24507
2021-01-29,90482,25438
2021-01-30,92750,26222
2021-01-31,94423,26873
2021-02-01,95942,27510
2021-02-02,97664,28196
2021-02-03,99414,28945
2021-02-04,101402,29799
2021-02-05,103341,30639
2021-02-06,105105,31402
2021-02-07,106162,31864
2021-02-08,107233,32333
2021-02-09,108500,32928
2021-02-10,109893,33614
2021-02-11,111629,34461
2021-02-12,113862,35616
2021-02-13,116151,36680
2021-02-14,117530,37338
2021-02-15,118986,38024
2021-02-16,121198,39424
2021-02-17,124663,41594
2021-02-18,128086,43708
2021-02-19,130956,45493
2021-02-20,133959,47355
2021-02-21,135184,48328
2021-02-22,136808,49546
2021-02-23,140021,51779
2021-02-24,144095,54572
2021-02-25,148652,57603
2021-02-26,153419,60809
2021-02-27,157311,63434
2021-02-28,159215,64729
2021-03-01,160923,65765
2021-03-02,162932,67144
2021-03-03,165851,69083
2021-03-04,169855,71939
2021-03-05,174083,74893
2021-03-06,178710,78309
2021-03-07,180047,79226
2021-03-08,181454,80136
2021-03-09,183337,81571
2021-03-10,185605,83244
2021-03-11,188468,85659
2021-03-12,195370,92225
2021-03-13,210812,108129
2021-03-14,216321,113820
2021-03-15,223580,121219
2021-03-16,236894,134841
2021-03-17,257215,157087
2021-03-18,290374,193970
2021-03-19,324975,233093
2021-03-20,381794,297731
2021-03-21,401541,322357
2021-03-22,418705,344995
2021-03-23,436212,367304
2021-03-24,452417,387947
2021-03-25,468958,408429
2021-03-26,485884,430283
2021-03-27,507136,458430
2021-03-28,517083,472031
2021-03-29,524783,482279
2021-03-30,531524,491183
2021-03-31,538503,500052
2021-04-01,541394,503965
2021-04-02,543081,506401
2021-04-03,544999,509152
2021-04-04,545713,510300
2021-04-05,546063,510762
2021-04-06,546826,511707
2021-04-07,547869,513051
2021-04-08,548877,514332
2021-04-09,550256,516180
2021-04-10,551656,518280
2021-04-11,552307,519106
2021-04-12,552734,519673
2021-04-13,553147,520261
2021-04-14,553553,520828
2021-04-15,553980,521409
2021-04-16,554386,522025
2021-04-17,554883,522683
2021-04-18,555135,522998
2021-04-19,555338,523306
2021-04-20,555555,523621
2021-04-21,555849,523992
total,640549,655746
