,False,True
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,567,665
2020-12-09,1736,1673
2020-12-10,3325,2996
2020-12-11,5012,4410
2020-12-12,6279,5397
2020-12-13,7084,5943
2020-12-14,8890,7392
2020-12-15,30576,24682
2020-12-16,68873,54985
2020-12-17,104909,82474
2020-12-18,131691,102865
2020-12-19,164444,128268
2020-12-20,190477,148008
2020-12-21,207179,160608
2020-12-22,236614,184611
2020-12-23,258958,202433
2020-12-24,264733,206864
2020-12-25,264747,206864
2020-12-26,264754,206885
2020-12-27,264894,206990
2020-12-28,265265,207277
2020-12-29,274162,214333
2020-12-30,295407,230391
2020-12-31,310513,241934
2021-01-01,313894,244433
2021-01-02,318612,247541
2021-01-03,319935,248493
2021-01-04,321405,249683
2021-01-05,326291,253330
2021-01-06,336602,261044
2021-01-07,378805,293125
2021-01-08,432313,333438
2021-01-09,482804,371714
2021-01-10,505827,388661
2021-01-11,515403,395696
2021-01-12,541520,414274
2021-01-13,587426,446628
2021-01-14,635551,481201
2021-01-15,694589,524398
2021-01-16,754117,567847
2021-01-17,779387,586222
2021-01-18,789236,593208
2021-01-19,834974,624582
2021-01-20,873754,651595
2021-01-21,892864,664664
2021-01-22,914921,679728
2021-01-23,931483,691068
2021-01-24,936285,694330
2021-01-25,937566,695142
2021-01-26,938679,695814
2021-01-27,940331,697011
2021-01-28,947219,701722
2021-01-29,955458,707098
2021-01-30,961212,710864
2021-01-31,964586,713055
2021-02-01,966308,714168
2021-02-02,967498,714931
2021-02-03,969024,715953
2021-02-04,970067,716660
2021-02-05,970410,716926
2021-02-06,970501,716982
2021-02-07,970550,717031
2021-02-08,970648,717101
2021-02-09,970963,717318
2021-02-10,971390,717612
2021-02-11,971992,718025
2021-02-12,972524,718361
2021-02-13,972818,718550
2021-02-14,972902,718592
2021-02-15,972972,718648
2021-02-16,973245,718802
2021-02-17,973630,719033
2021-02-18,973994,719271
2021-02-19,974197,719397
2021-02-20,974316,719467
2021-02-21,974344,719495
2021-02-22,974393,719537
2021-02-23,974673,719698
2021-02-24,975093,719957
2021-02-25,975576,720279
2021-02-26,976045,720608
2021-02-27,976346,720797
2021-02-28,976444,720874
2021-03-01,976500,720916
2021-03-02,976948,721245
2021-03-03,978397,722351
2021-03-04,979958,723569
2021-03-05,980784,724248
2021-03-06,981120,724514
2021-03-07,981162,724563
2021-03-08,981218,724633
2021-03-09,982254,725550
2021-03-10,983661,726852
2021-03-11,985089,728049
2021-03-12,986440,729085
2021-03-13,986993,729512
2021-03-14,987112,729589
2021-03-15,987266,729708
2021-03-16,987910,730191
2021-03-17,988911,730954
2021-03-18,989884,731724
2021-03-19,991018,732641
2021-03-20,991417,732963
2021-03-21,991480,733012
2021-03-22,991515,733040
2021-03-23,992173,733537
2021-03-24,992922,734097
total,1474858,1083929
