,F,M
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,630,609
2020-12-09,1729,1687
2020-12-10,3192,3129
2020-12-11,4774,4648
2020-12-12,5950,5726
2020-12-13,6657,6370
2020-12-14,8330,7959
2020-12-15,28525,26740
2020-12-16,65009,58849
2020-12-17,99610,87773
2020-12-18,125279,109270
2020-12-19,157136,135576
2020-12-20,182441,156044
2020-12-21,198618,169169
2020-12-22,227710,193515
2020-12-23,249739,211652
2020-12-24,255360,216244
2020-12-25,255360,216251
2020-12-26,255374,216258
2020-12-27,255507,216370
2020-12-28,255885,216664
2020-12-29,264719,223776
2020-12-30,285663,240142
2020-12-31,301007,251447
2021-01-01,304409,253918
2021-01-02,308833,257320
2021-01-03,310177,258265
2021-01-04,311605,259476
2021-01-05,316379,263242
2021-01-06,326459,271187
2021-01-07,367892,304031
2021-01-08,420812,344939
2021-01-09,471429,383089
2021-01-10,494018,400477
2021-01-11,503335,407764
2021-01-12,528822,426965
2021-01-13,573146,460908
2021-01-14,620088,496671
2021-01-15,677950,541044
2021-01-16,737093,584864
2021-01-17,761929,603680
2021-01-18,771386,611058
2021-01-19,814856,644700
2021-01-20,852376,672973
2021-01-21,870884,686644
2021-01-22,892185,702464
2021-01-23,908593,713958
2021-01-24,913241,717381
2021-01-25,914410,718291
2021-01-26,915390,719103
2021-01-27,916986,720356
2021-01-28,923615,725319
2021-01-29,931609,730947
2021-01-30,937300,734783
2021-01-31,940576,737058
2021-02-01,942291,738185
2021-02-02,943439,738976
2021-02-03,944972,740012
2021-02-04,946043,740691
2021-02-05,946407,740929
2021-02-06,946512,740978
2021-02-07,946561,741020
2021-02-08,946666,741083
2021-02-09,946981,741293
2021-02-10,947394,741608
2021-02-11,948003,742021
2021-02-12,948521,742350
2021-02-13,948822,742553
2021-02-14,948906,742595
2021-02-15,948976,742644
2021-02-16,949235,742805
2021-02-17,949599,743064
2021-02-18,949970,743295
2021-02-19,950187,743414
2021-02-20,950306,743477
2021-02-21,950341,743498
2021-02-22,950404,743533
2021-02-23,950656,743715
2021-02-24,951069,743981
2021-02-25,951566,744289
2021-02-26,952042,744618
2021-02-27,952336,744807
2021-02-28,952441,744877
2021-03-01,952490,744919
2021-03-02,952917,745276
2021-03-03,954310,746438
2021-03-04,955822,747719
2021-03-05,956683,748349
2021-03-06,957019,748608
2021-03-07,957068,748657
2021-03-08,957152,748699
2021-03-09,958195,749609
2021-03-10,959686,750834
2021-03-11,961121,752017
2021-03-12,962409,753109
2021-03-13,962948,753550
2021-03-14,963060,753655
2021-03-15,963186,753781
2021-03-16,963788,754306
2021-03-17,964747,755111
2021-03-18,965762,755846
2021-03-19,966924,756728
2021-03-20,967358,757015
2021-03-21,967428,757057
2021-03-22,967463,757092
2021-03-23,968065,757645
2021-03-24,968793,758212
total,1481886,1076908
