,F,M
2020-12-29,49,21
2020-12-30,140,42
2020-12-31,245,70
2021-01-01,252,70
2021-01-02,420,126
2021-01-03,518,175
2021-01-04,707,245
2021-01-05,966,315
2021-01-06,1274,427
2021-01-07,1596,553
2021-01-08,1897,686
2021-01-09,2107,798
2021-01-10,2387,945
2021-01-11,2520,1001
2021-01-12,2604,1043
2021-01-13,2639,1064
2021-01-14,2674,1078
2021-01-15,2695,1092
2021-01-16,2709,1099
2021-01-17,2723,1106
2021-01-18,2730,1113
2021-01-19,2737,1113
2021-01-20,2765,1120
2021-01-21,2786,1134
2021-01-22,2793,1141
2021-01-23,2800,1141
2021-01-24,2807,1148
2021-01-25,2814,1148
2021-01-26,2821,1148
2021-01-27,2821,1155
2021-01-28,2842,1162
2021-01-29,2884,1197
2021-01-30,2933,1225
2021-01-31,2982,1260
2021-02-01,3017,1281
2021-02-02,3052,1302
2021-02-03,3115,1330
2021-02-04,3192,1351
2021-02-05,3241,1379
2021-02-06,3255,1393
2021-02-07,3290,1407
2021-02-08,3304,1414
2021-02-09,3360,1442
2021-02-10,3451,1477
2021-02-11,3549,1540
2021-02-12,3668,1589
2021-02-13,3731,1638
2021-02-14,3766,1645
2021-02-15,3829,1666
2021-02-16,3990,1729
2021-02-17,4144,1841
2021-02-18,4291,1932
2021-02-19,4403,2044
2021-02-20,4480,2079
2021-02-21,4543,2107
2021-02-22,4662,2170
2021-02-23,4837,2282
2021-02-24,5131,2450
2021-02-25,5481,2674
2021-02-26,5901,2996
2021-02-27,6293,3290
2021-02-28,6503,3395
2021-03-01,6727,3479
2021-03-02,7161,3724
2021-03-03,7756,4137
2021-03-04,8211,4417
2021-03-05,8981,4998
2021-03-06,9450,5313
2021-03-07,9625,5390
2021-03-08,10038,5600
2021-03-09,10640,5922
2021-03-10,11480,6377
2021-03-11,12467,6944
2021-03-12,13601,7721
2021-03-13,14301,8176
2021-03-14,14658,8428
2021-03-15,15407,8897
2021-03-16,16807,9765
2021-03-17,18256,10577
2021-03-18,19964,11648
2021-03-19,21875,12971
2021-03-20,23422,14028
2021-03-21,24290,14574
2021-03-22,25382,15183
2021-03-23,27650,16653
2021-03-24,31423,19516
2021-03-25,35973,22855
2021-03-26,41118,26866
2021-03-27,47915,32151
2021-03-28,50309,33929
2021-03-29,53396,36071
2021-03-30,59584,40726
2021-03-31,69468,48727
2021-04-01,80430,57498
2021-04-02,85687,61502
2021-04-03,89642,64491
2021-04-04,90328,64834
2021-04-05,91399,65464
2021-04-06,96551,69657
2021-04-07,111454,81970
2021-04-08,129948,97664
2021-04-09,149331,114275
2021-04-10,176939,137970
2021-04-11,185164,145180
2021-04-12,192157,151018
2021-04-13,204344,161721
2021-04-14,222957,178115
2021-04-15,248717,201201
2021-04-16,280406,229222
2021-04-17,324044,267575
2021-04-18,339696,281771
2021-04-19,353598,294735
2021-04-20,376376,316029
2021-04-21,407827,345065
total,1090047,940849
