,False,True
2020-12-08,14,7
2020-12-09,28,14
2020-12-10,56,28
2020-12-11,91,56
2020-12-12,112,63
2020-12-13,119,70
2020-12-14,161,84
2020-12-15,294,147
2020-12-16,623,308
2020-12-17,917,413
2020-12-18,1281,602
2020-12-19,1890,868
2020-12-20,2450,1162
2020-12-21,3129,1491
2020-12-22,3668,1771
2020-12-23,4466,2163
2020-12-24,4634,2226
2020-12-25,4641,2226
2020-12-26,4641,2226
2020-12-27,4641,2233
2020-12-28,4662,2240
2020-12-29,5054,2457
2020-12-30,6433,3101
2020-12-31,8687,4130
2021-01-01,9814,4648
2021-01-02,11067,5187
2021-01-03,11270,5306
2021-01-04,11410,5362
2021-01-05,11998,5670
2021-01-06,13517,6377
2021-01-07,21182,10108
2021-01-08,31934,15155
2021-01-09,40418,19075
2021-01-10,44135,20650
2021-01-11,46837,21875
2021-01-12,51212,23842
2021-01-13,64267,29757
2021-01-14,78484,35980
2021-01-15,93653,42623
2021-01-16,105784,47817
2021-01-17,112658,50736
2021-01-18,116130,52248
2021-01-19,138796,62349
2021-01-20,161903,72751
2021-01-21,176442,79170
2021-01-22,196077,87703
2021-01-23,212331,94577
2021-01-24,218722,97279
2021-01-25,220500,98070
2021-01-26,222418,98931
2021-01-27,226030,100478
2021-01-28,243159,107765
2021-01-29,281274,123354
2021-01-30,308189,134267
2021-01-31,323694,140497
2021-02-01,333053,144298
2021-02-02,339507,147049
2021-02-03,346843,149933
2021-02-04,350532,151417
2021-02-05,351603,151844
2021-02-06,352177,152082
2021-02-07,352443,152187
2021-02-08,352646,152285
2021-02-09,353311,152579
2021-02-10,354116,152936
2021-02-11,355061,153328
2021-02-12,355845,153615
2021-02-13,356237,153790
2021-02-14,356321,153825
2021-02-15,356412,153846
2021-02-16,356622,153916
2021-02-17,357056,154098
2021-02-18,357455,154245
2021-02-19,357637,154322
2021-02-20,357714,154364
2021-02-21,357735,154371
2021-02-22,357784,154392
2021-02-23,357980,154469
2021-02-24,358351,154595
2021-02-25,358729,154728
2021-02-26,359030,154854
2021-02-27,359198,154917
2021-02-28,359247,154938
2021-03-01,359261,154945
2021-03-02,359275,154952
2021-03-03,359317,154973
2021-03-04,359359,154994
2021-03-05,359408,155029
2021-03-06,359429,155036
2021-03-07,359436,155036
2021-03-08,359450,155043
2021-03-09,359520,155078
2021-03-10,359660,155134
2021-03-11,359730,155169
2021-03-12,359807,155197
2021-03-13,359842,155218
2021-03-14,359849,155218
2021-03-15,359891,155246
2021-03-16,360003,155288
2021-03-17,360164,155393
2021-03-18,360220,155428
2021-03-19,360220,155428
total,773710,330351
