,False,True
2020-12-08,21,7
2020-12-09,35,7
2020-12-10,70,14
2020-12-11,126,21
2020-12-12,154,21
2020-12-13,168,21
2020-12-14,217,28
2020-12-15,392,49
2020-12-16,819,105
2020-12-17,1176,147
2020-12-18,1666,217
2020-12-19,2401,350
2020-12-20,3122,469
2020-12-21,4011,581
2020-12-22,4718,707
2020-12-23,5754,854
2020-12-24,5957,875
2020-12-25,5957,875
2020-12-26,5964,875
2020-12-27,5971,875
2020-12-28,5992,882
2020-12-29,6503,945
2020-12-30,8302,1176
2020-12-31,11130,1547
2021-01-01,12523,1743
2021-01-02,14112,1939
2021-01-03,14350,1974
2021-01-04,14525,1995
2021-01-05,15295,2121
2021-01-06,17262,2373
2021-01-07,26887,3878
2021-01-08,40229,5985
2021-01-09,50981,7476
2021-01-10,55636,8085
2021-01-11,59052,8561
2021-01-12,64554,9345
2021-01-13,81151,11613
2021-01-14,99134,13986
2021-01-15,118244,16611
2021-01-16,133504,18585
2021-01-17,142072,19775
2021-01-18,146293,20377
2021-01-19,175035,24318
2021-01-20,204428,28280
2021-01-21,222915,30709
2021-01-22,247758,33943
2021-01-23,268282,36498
2021-01-24,276311,37513
2021-01-25,278537,37842
2021-01-26,280924,38185
2021-01-27,285530,38738
2021-01-28,307300,41251
2021-01-29,355502,46627
2021-01-30,389382,50498
2021-01-31,408891,52654
2021-02-01,420728,53942
2021-02-02,428946,54894
2021-02-03,438088,55951
2021-02-04,442750,56462
2021-02-05,444080,56630
2021-02-06,444801,56714
2021-02-07,445137,56749
2021-02-08,445396,56784
2021-02-09,446264,56875
2021-02-10,447307,56994
2021-02-11,448497,57134
2021-02-12,449456,57246
2021-02-13,449967,57302
2021-02-14,450079,57316
2021-02-15,450170,57330
2021-02-16,450415,57358
2021-02-17,450961,57435
2021-02-18,451437,57491
2021-02-19,451668,57526
2021-02-20,451759,57554
2021-02-21,451787,57554
2021-02-22,451843,57561
2021-02-23,452088,57603
2021-02-24,452494,57680
2021-02-25,452956,57729
2021-02-26,453334,57778
2021-02-27,453544,57806
2021-02-28,453607,57813
2021-03-01,453621,57813
2021-03-02,453635,57820
2021-03-03,453698,57827
2021-03-04,453754,57834
2021-03-05,453817,57848
2021-03-06,453838,57848
2021-03-07,453845,57855
2021-03-08,453859,57855
2021-03-09,453957,57876
2021-03-10,454118,57897
2021-03-11,454202,57911
2021-03-12,454216,57911
total,974624,124894
