,F,M
2020-12-29,56,14
2020-12-30,161,42
2020-12-31,217,63
2021-01-01,231,63
2021-01-02,336,84
2021-01-03,441,126
2021-01-04,644,189
2021-01-05,931,280
2021-01-06,1337,357
2021-01-07,1757,490
2021-01-08,2170,609
2021-01-09,2464,700
2021-01-10,2870,805
2021-01-11,3059,847
2021-01-12,3171,882
2021-01-13,3206,903
2021-01-14,3234,924
2021-01-15,3276,931
2021-01-16,3297,945
2021-01-17,3311,959
2021-01-18,3311,959
2021-01-19,3325,966
2021-01-20,3346,980
2021-01-21,3367,987
2021-01-22,3388,1001
2021-01-23,3402,1008
2021-01-24,3409,1008
2021-01-25,3409,1015
2021-01-26,3416,1015
2021-01-27,3416,1022
2021-01-28,3437,1029
2021-01-29,3500,1050
2021-01-30,3549,1078
2021-01-31,3619,1106
2021-02-01,3647,1120
2021-02-02,3696,1127
2021-02-03,3780,1141
2021-02-04,3878,1176
2021-02-05,3948,1190
2021-02-06,3962,1197
2021-02-07,3969,1204
2021-02-08,3990,1211
2021-02-09,4081,1246
2021-02-10,4235,1288
2021-02-11,4368,1330
2021-02-12,4501,1365
2021-02-13,4578,1393
2021-02-14,4620,1407
2021-02-15,4697,1428
2021-02-16,4816,1463
2021-02-17,4984,1519
2021-02-18,5131,1547
2021-02-19,5285,1603
2021-02-20,5397,1624
2021-02-21,5481,1645
2021-02-22,5628,1687
2021-02-23,5852,1764
2021-02-24,6216,1890
2021-02-25,6636,2009
2021-02-26,7014,2135
2021-02-27,7336,2247
2021-02-28,7588,2324
2021-03-01,7847,2408
2021-03-02,8281,2534
2021-03-03,8820,2667
2021-03-04,9429,2800
2021-03-05,9912,2926
2021-03-06,10192,2989
2021-03-07,10388,3045
2021-03-08,10892,3185
2021-03-09,11599,3367
2021-03-10,11956,3465
total,594937,583870
