,False,True
2020-12-27,0,0
2020-12-28,0,0
2020-12-29,301,14
2020-12-30,924,63
2020-12-31,1694,133
2021-01-01,1939,147
2021-01-02,2716,196
2021-01-03,3283,231
2021-01-04,4368,287
2021-01-05,22050,1225
2021-01-06,52115,2842
2021-01-07,79030,4151
2021-01-08,95144,4970
2021-01-09,113680,5873
2021-01-10,126028,6496
2021-01-11,128793,6615
2021-01-12,130445,6685
2021-01-13,131012,6727
2021-01-14,131257,6741
2021-01-15,131320,6741
2021-01-16,131390,6748
2021-01-17,131432,6748
2021-01-18,131453,6748
2021-01-19,131488,6755
2021-01-20,131509,6755
2021-01-21,131530,6755
2021-01-22,131544,6755
2021-01-23,131551,6755
2021-01-24,131558,6755
2021-01-25,131572,6755
2021-01-26,131586,6755
2021-01-27,131607,6755
2021-01-28,131663,6762
2021-01-29,131719,6762
2021-01-30,131761,6762
2021-01-31,131922,6776
2021-02-01,131943,6776
2021-02-02,132041,6776
2021-02-03,132069,6776
2021-02-04,132097,6783
2021-02-05,132118,6783
2021-02-06,132132,6783
2021-02-07,132146,6783
2021-02-08,132160,6783
2021-02-09,132202,6790
2021-02-10,132398,6804
2021-02-11,132447,6811
2021-02-12,132489,6811
2021-02-13,132524,6818
2021-02-14,132538,6818
2021-02-15,132559,6818
2021-02-16,132678,6825
2021-02-17,132804,6832
2021-02-18,133049,6853
2021-02-19,133175,6860
2021-02-20,133322,6860
2021-02-21,133399,6860
2021-02-22,133700,6867
2021-02-23,134631,6930
2021-02-24,136437,7021
2021-02-25,138411,7133
2021-02-26,140007,7217
2021-02-27,141547,7308
2021-02-28,142723,7357
2021-03-01,144165,7441
2021-03-02,147889,7637
2021-03-03,155008,7980
2021-03-04,161532,8323
2021-03-05,166383,8547
2021-03-06,169239,8708
2021-03-07,170639,8785
2021-03-08,172445,8883
2021-03-09,179375,9219
2021-03-10,191674,9849
2021-03-11,204862,10437
2021-03-12,217371,11018
2021-03-13,222222,11263
2021-03-14,222768,11291
2021-03-15,223839,11347
2021-03-16,230321,11676
2021-03-17,241759,12229
total,1068858,48573
