,0,1,2,3,4,5,6,7,8,9
2021-03-01,338030,86233,281169,433517,1077272,559993,306299,157472,86632,82600
2021-03-02,348082,86597,281729,433874,1082284,565299,319683,178276,90202,85743
2021-03-03,363986,87017,282331,434245,1089620,571508,344918,204932,96593,90307
2021-03-04,383110,87542,283115,434833,1099644,580671,382011,242060,105126,96915
2021-03-05,405972,88165,283969,435533,1109402,590212,424165,278362,116172,103929
2021-03-06,430535,88473,284466,436002,1119167,598759,469805,316540,128177,111699
2021-03-07,438809,88543,284564,436121,1121806,600803,480837,335909,132832,113862
2021-03-08,447370,88746,284844,436380,1125054,604170,493794,359625,139405,116109
2021-03-09,456981,88998,285285,436667,1128638,607292,508088,379953,150094,119308
2021-03-10,468853,89292,285747,436919,1132040,610155,524678,401142,164549,123102
2021-03-11,479353,89502,286160,437178,1134742,612808,538440,422079,183309,128135
2021-03-12,499485,89824,286692,437549,1139124,617036,564613,450079,213640,141323
2021-03-13,528521,90020,287063,437906,1144507,622216,602658,485562,265160,172312
2021-03-14,541835,90104,287196,438032,1146712,624932,619416,503965,292943,183064
2021-03-15,559083,90244,287455,438200,1149827,628397,641130,524132,343742,197197
2021-03-16,580559,90510,287749,438403,1152480,631281,664881,541492,401016,223223
2021-03-17,605045,90720,287994,438585,1155014,633437,684964,555590,452116,263480
2021-03-18,605052,90720,287994,438585,1155014,633437,684964,555590,452116,263487
total,13714645,131131,1117438,866166,2022685,1073079,1739773,916482,1178961,1296120
