,0,1,2,3,4,5,6,7,8,9
2021-02-14,1169476,67886,1691501,891142,1303722,477218,334152,184016,240793,249886
2021-02-15,1175440,67907,1691627,891317,1306627,488691,339101,185717,242095,251111
2021-02-16,1190700,68026,1692047,891954,1319360,528773,382445,196329,248850,255717
2021-02-17,1217237,68264,1692670,893081,1340794,585382,478947,218022,261674,264992
2021-02-18,1240904,68481,1693272,893998,1359386,621866,561960,234955,272622,273147
2021-02-19,1259104,68621,1693608,894488,1372273,640304,617330,245952,280259,278775
2021-02-20,1269814,68691,1693790,894726,1379966,650748,648263,251363,283773,281890
2021-02-21,1273734,68726,1693846,894775,1381933,652176,657678,253617,284921,282996
2021-02-22,1279383,68754,1693944,894887,1385104,654276,666001,255689,286601,284508
2021-02-23,1301790,68943,1694378,895349,1401099,665441,734846,268121,296548,292635
2021-02-24,1334942,69293,1695050,896175,1428056,685916,848274,289170,313054,304976
2021-02-25,1370320,69706,1695862,897043,1455951,704669,956704,310009,328636,317877
2021-02-26,1404900,70098,1696667,897848,1483867,721441,1062999,329903,345485,329511
2021-02-27,1429519,70280,1697143,898296,1501416,730716,1135134,343462,356062,337239
2021-02-28,1435140,70322,1697332,898408,1505056,733446,1148049,346444,358365,338912
2021-03-01,1437709,70336,1697423,898436,1505742,734370,1150373,347438,359198,339423
2021-03-02,1440327,70357,1698200,898471,1506274,734811,1152452,348390,359807,340102
2021-03-03,1444023,70455,1700755,898562,1507240,735420,1156939,349552,360556,340886
2021-03-04,1447796,70742,1703541,898646,1507919,735882,1160964,350784,361361,341733
2021-03-05,1451632,71148,1705046,898737,1508766,736246,1164408,352226,362544,342489
2021-03-06,1454061,71232,1705641,898779,1509137,736393,1166333,353591,363153,343084
2021-03-07,1454789,71232,1705725,898793,1509263,736463,1166648,354256,363608,343357
2021-03-08,1456196,71232,1705858,898807,1509410,736533,1166956,354494,364133,343686
2021-03-09,1458744,71302,1707818,898926,1509865,736743,1168125,355789,365197,344190
2021-03-10,1462083,71519,1710527,899178,1510341,737079,1169826,357133,367157,344820
2021-03-11,1465891,71694,1713138,899360,1510831,737380,1172332,358078,368494,345737
2021-03-12,1469447,71904,1715532,899479,1511188,737709,1174460,358876,370034,347004
2021-03-13,1472044,71932,1716512,899535,1511412,738066,1176350,359506,371063,347802
2021-03-14,1472695,71932,1716715,899542,1511510,738087,1176616,359611,371455,348446
2021-03-15,1474473,71953,1716974,899626,1511643,738129,1176924,359793,371966,348978
2021-03-16,1476419,72093,1718108,899780,1511867,738234,1177575,360052,372729,349643
2021-03-17,1479667,72464,1719872,900067,1512210,738402,1178807,360430,373695,350539
2021-03-18,1482649,72947,1721615,900242,1512567,738500,1179563,360647,374262,351764
2021-03-19,1484854,73395,1723666,900466,1512791,738584,1180298,360836,374675,353017
2021-03-20,1486072,73465,1724387,900634,1512959,738619,1180739,360948,374899,353633
2021-03-21,1486436,73465,1724492,900669,1513008,738633,1180816,360969,374962,353801
2021-03-22,1487346,73507,1724562,900690,1513113,738668,1181012,361046,375207,354095
2021-03-23,1488767,73577,1725717,900844,1513267,738724,1181460,361193,375501,354991
2021-03-24,1490216,73612,1727019,901026,1513372,738780,1181817,361312,375683,355404
2021-03-25,1490216,73612,1727019,901026,1513372,738780,1181817,361312,375683,355411
total,33742254,302092,2558801,1970199,4688166,2473184,4168045,2139550,2790466,3097724
