,1,2,3,4,5
2020-11-30,0,0,0,0,0
2020-12-01,0,0,0,0,0
2020-12-02,0,0,0,0,0
2020-12-03,0,0,0,0,0
2020-12-04,0,0,0,0,0
2020-12-05,0,0,0,0,0
2020-12-06,0,0,0,0,0
2020-12-07,0,0,0,0,0
2020-12-08,28,28,28,49,63
2020-12-09,77,77,84,126,140
2020-12-10,147,154,147,224,252
2020-12-11,210,224,245,315,378
2020-12-12,252,273,315,392,469
2020-12-13,287,294,357,427,525
2020-12-14,343,371,427,511,637
2020-12-15,427,504,581,700,840
2020-12-16,546,658,735,896,1085
2020-12-17,714,847,959,1190,1428
2020-12-18,861,1036,1204,1484,1771
2020-12-19,1001,1183,1414,1680,2037
2020-12-20,1155,1379,1680,1967,2436
2020-12-21,1372,1645,2009,2310,2898
2020-12-22,1575,1897,2324,2709,3332
2020-12-23,1862,2156,2632,3115,3801
2020-12-24,2009,2289,2786,3311,4046
2020-12-25,2009,2289,2793,3311,4046
2020-12-26,2023,2324,2821,3332,4060
2020-12-27,2051,2380,2863,3381,4088
2020-12-28,2100,2457,2933,3458,4179
2020-12-29,2261,2709,3213,3745,4508
2020-12-30,2667,3136,3682,4312,5096
2020-12-31,3003,3563,4165,4844,5684
2021-01-01,3066,3682,4333,5019,5887
2021-01-02,3178,3857,4508,5194,6125
2021-01-03,3283,3983,4620,5362,6300
2021-01-04,3479,4207,4949,5663,6615
2021-01-05,3843,4690,5453,6223,7217
2021-01-06,4312,5376,6132,7007,8001
2021-01-07,4977,6153,7028,8001,9128
2021-01-08,5642,6986,7952,9058,10332
2021-01-09,6160,7693,8806,9996,11410
2021-01-10,6538,8190,9415,10661,12180
2021-01-11,7091,8890,10157,11452,12936
2021-01-12,7728,9688,10983,12369,13951
2021-01-13,8491,10535,11900,13405,15015
2021-01-14,9240,11438,12866,14392,16093
2021-01-15,10003,12348,13811,15393,17199
2021-01-16,10556,13048,14581,16233,18088
2021-01-17,10948,13552,15204,16870,18914
2021-01-18,11501,14210,15981,17570,19733
2021-01-19,12180,15015,16800,18375,20657
2021-01-20,12887,15799,17731,19306,21637
2021-01-21,13552,16548,18515,20104,22449
2021-01-22,14203,17262,19306,20958,23331
2021-01-23,14686,17787,19922,21630,24024
2021-01-24,14973,18158,20363,22085,24465
2021-01-25,15400,18655,20811,22596,24913
2021-01-26,15953,19215,21406,23191,25494
2021-01-27,16450,19810,22008,23786,26054
2021-01-28,16975,20419,22638,24444,26656
2021-01-29,17486,21014,23303,25095,27370
2021-01-30,17871,21462,23842,25655,27965
2021-01-31,18109,21812,24269,26068,28406
2021-02-01,18445,22197,24640,26460,28805
2021-02-02,18886,22673,25074,26936,29232
2021-02-03,19285,23121,25522,27447,29729
2021-02-04,19677,23541,25949,27895,30149
2021-02-05,19971,23884,26257,28217,30464
2021-02-06,20146,24101,26467,28462,30723
2021-02-07,20223,24206,26579,28602,30835
2021-02-08,20391,24374,26733,28770,31031
2021-02-09,20657,24654,26971,29078,31360
2021-02-10,21007,24976,27335,29414,31696
2021-02-11,21259,25333,27685,29834,32116
2021-02-12,21532,25704,28042,30191,32480
2021-02-13,21735,25942,28301,30422,32697
2021-02-14,21826,26026,28413,30506,32795
2021-02-15,21987,26166,28546,30653,32893
2021-02-16,22428,26775,29092,31241,33390
2021-02-17,23345,27902,30226,32445,34664
2021-02-18,24108,28868,31311,33565,35840
2021-02-19,24794,29575,32053,34279,36561
2021-02-20,25158,29960,32354,34622,36862
2021-02-21,25305,30079,32473,34769,37002
2021-02-22,25445,30352,32683,34958,37177
2021-02-23,26250,31479,33789,36001,38157
2021-02-24,27559,33166,35448,37751,39781
2021-02-25,28952,34776,37324,39690,41671
2021-02-26,30002,35973,38899,41328,43337
2021-02-27,30786,36995,39921,42336,44380
2021-02-28,30996,37212,40138,42504,44555
2021-03-01,31059,37275,40208,42560,44618
2021-03-02,31122,37359,40285,42679,44709
2021-03-03,31199,37457,40390,42777,44821
2021-03-04,31297,37562,40523,42903,44961
2021-03-05,31395,37653,40663,43022,45115
2021-03-06,31437,37709,40726,43092,45206
2021-03-07,31451,37730,40768,43148,45248
2021-03-08,31507,37779,40824,43197,45304
2021-03-09,31577,37863,40915,43260,45388
2021-03-10,31661,37961,41020,43351,45486
2021-03-11,31752,38073,41132,43477,45724
2021-03-12,31892,38220,41286,43673,46102
2021-03-13,31962,38290,41377,43813,46256
2021-03-14,32046,38388,41419,43869,46305
2021-03-15,32095,38458,41517,43967,46382
2021-03-16,32151,38535,41636,44149,46522
2021-03-17,32249,38633,41755,44261,46669
2021-03-18,32452,38780,41944,44611,47005
2021-03-19,32669,39004,42280,44898,47194
2021-03-20,32788,39137,42413,45024,47306
2021-03-21,32809,39151,42448,45059,47362
2021-03-22,32893,39207,42511,45115,47390
2021-03-23,32963,39284,42658,45339,47775
2021-03-24,33005,39326,42728,45444,47936
2021-03-25,33005,39326,42728,45444,47936
total,317758,351442,355327,368641,408422
