,False,True
2020-12-14,0,0
2020-12-15,0,0
2020-12-16,0,0
2020-12-17,0,0
2020-12-18,0,0
2020-12-19,0,0
2020-12-20,0,0
2020-12-21,7,0
2020-12-22,14,0
2020-12-23,21,7
2020-12-24,28,14
2020-12-25,28,14
2020-12-26,28,14
2020-12-27,28,14
2020-12-28,28,14
2020-12-29,28,14
2020-12-30,35,14
2020-12-31,42,28
2021-01-01,49,28
2021-01-02,49,28
2021-01-03,49,28
2021-01-04,49,28
2021-01-05,70,42
2021-01-06,91,63
2021-01-07,987,679
2021-01-08,4697,3353
2021-01-09,9471,6538
2021-01-10,10843,7511
2021-01-11,15568,10752
2021-01-12,21266,14784
2021-01-13,27734,18921
2021-01-14,35574,24094
2021-01-15,45430,30534
2021-01-16,51618,34734
2021-01-17,54026,36323
2021-01-18,58681,39452
2021-01-19,63126,42343
2021-01-20,67571,45017
2021-01-21,73374,48405
2021-01-22,82950,54131
2021-01-23,86499,56042
2021-01-24,87997,56770
2021-01-25,89187,57337
2021-01-26,90713,57995
2021-01-27,92365,58639
2021-01-28,94045,59318
2021-01-29,95697,60116
2021-01-30,96495,60459
2021-01-31,96747,60536
2021-02-01,97608,60893
2021-02-02,98686,61264
2021-02-03,99757,61733
2021-02-04,101255,62377
2021-02-05,102879,63105
2021-02-06,103789,63469
2021-02-07,104076,63588
2021-02-08,105063,63980
2021-02-09,106323,64491
2021-02-10,107933,65198
2021-02-11,109620,65933
2021-02-12,111433,66675
2021-02-13,112210,66976
2021-02-14,112378,67039
2021-02-15,113316,67529
2021-02-16,114296,67921
2021-02-17,115150,68243
2021-02-18,116060,68621
2021-02-19,116942,69006
2021-02-20,117376,69132
2021-02-21,117446,69153
2021-02-22,117866,69321
2021-02-23,118496,69573
2021-02-24,119224,69790
2021-02-25,119889,70042
2021-02-26,120428,70217
2021-02-27,120750,70273
2021-02-28,120869,70294
2021-03-01,121212,70378
2021-03-02,121660,70511
2021-03-03,122304,70686
2021-03-04,123032,70875
2021-03-05,123872,71092
2021-03-06,124341,71169
2021-03-07,124446,71176
2021-03-08,124747,71274
2021-03-09,125034,71372
2021-03-10,125398,71484
2021-03-11,125517,71533
2021-03-12,125559,71540
total,192724,108185
