,False,True
2020-12-14,0,0
2020-12-15,0,0
2020-12-16,0,0
2020-12-17,0,0
2020-12-18,7,0
2020-12-19,7,0
2020-12-20,7,0
2020-12-21,14,0
2020-12-22,14,0
2020-12-23,35,0
2020-12-24,49,0
2020-12-25,49,0
2020-12-26,49,0
2020-12-27,49,0
2020-12-28,49,0
2020-12-29,49,7
2020-12-30,49,7
2020-12-31,70,7
2021-01-01,77,7
2021-01-02,77,7
2021-01-03,77,7
2021-01-04,77,7
2021-01-05,105,14
2021-01-06,140,14
2021-01-07,1491,175
2021-01-08,7399,623
2021-01-09,14700,1267
2021-01-10,16919,1386
2021-01-11,24276,1974
2021-01-12,33341,2646
2021-01-13,43169,3458
2021-01-14,55160,4473
2021-01-15,70007,5936
2021-01-16,79457,6888
2021-01-17,83125,7231
2021-01-18,90265,7840
2021-01-19,96950,8505
2021-01-20,103390,9191
2021-01-21,111699,10122
2021-01-22,125538,11592
2021-01-23,130438,12166
2021-01-24,132384,12453
2021-01-25,133931,12684
2021-01-26,135863,12950
2021-01-27,137844,13279
2021-01-28,139874,13622
2021-01-29,142072,13895
2021-01-30,143059,14035
2021-01-31,143353,14077
2021-02-01,144424,14238
2021-02-02,145677,14441
2021-02-03,147063,14637
2021-02-04,148939,14917
2021-02-05,151025,15197
2021-02-06,152131,15372
2021-02-07,152509,15421
2021-02-08,153713,15610
2021-02-09,155260,15848
2021-02-10,157360,16086
2021-02-11,159460,16408
2021-02-12,161679,16751
2021-02-13,162624,16898
2021-02-14,162813,16940
2021-02-15,164115,17066
2021-02-16,165326,17234
2021-02-17,166383,17381
2021-02-18,167510,17549
2021-02-19,168630,17710
2021-02-20,169092,17801
2021-02-21,169176,17815
2021-02-22,169687,17906
2021-02-23,170464,18025
2021-02-24,171283,18144
2021-02-25,172109,18256
2021-02-26,172711,18368
2021-02-27,173047,18431
2021-02-28,173166,18452
2021-03-01,173537,18515
2021-03-02,174034,18606
2021-03-03,174748,18718
2021-03-04,175504,18893
2021-03-05,176449,19054
2021-03-06,176897,19173
2021-03-07,176981,19187
2021-03-08,177317,19278
2021-03-09,177737,19355
2021-03-10,178241,19446
2021-03-11,178598,19516
2021-03-12,178997,19614
2021-03-13,179312,19670
2021-03-14,179424,19705
2021-03-15,179641,19761
2021-03-16,180040,19831
2021-03-17,180362,19880
2021-03-18,180439,19901
total,271740,30142
