,False,True
2020-12-29,70,273
2020-12-30,182,630
2020-12-31,357,1225
2021-01-01,385,1309
2021-01-02,539,1764
2021-01-03,672,2128
2021-01-04,1008,3213
2021-01-05,5481,16814
2021-01-06,14539,43134
2021-01-07,23674,68691
2021-01-08,30870,88284
2021-01-09,39074,111986
2021-01-10,43757,124747
2021-01-11,45171,128338
2021-01-12,46053,131145
2021-01-13,46564,132916
2021-01-14,46781,133560
2021-01-15,46886,133924
2021-01-16,46942,134078
2021-01-17,46949,134113
2021-01-18,46998,134323
2021-01-19,47082,134596
2021-01-20,47173,134918
2021-01-21,47299,135296
2021-01-22,47306,135331
2021-01-23,47313,135373
2021-01-24,47320,135394
2021-01-25,47334,135443
2021-01-26,47341,135485
2021-01-27,47355,135534
2021-01-28,47369,135583
2021-01-29,47390,135639
2021-01-30,47411,135688
2021-01-31,47425,135744
2021-02-01,47446,135786
2021-02-02,47453,135835
2021-02-03,47509,135968
2021-02-04,47551,136059
2021-02-05,47572,136115
2021-02-06,47579,136122
2021-02-07,47579,136136
2021-02-08,47586,136164
2021-02-09,47607,136234
2021-02-10,47817,136759
2021-02-11,47992,137158
2021-02-12,48027,137277
2021-02-13,48048,137333
2021-02-14,48048,137347
2021-02-15,48062,137382
2021-02-16,48083,137466
2021-02-17,48097,137536
2021-02-18,48118,137627
2021-02-19,48139,137704
2021-02-20,48153,137739
2021-02-21,48160,137753
2021-02-22,48188,137837
2021-02-23,48314,138222
2021-02-24,48475,138698
2021-02-25,48664,139293
2021-02-26,48902,139979
2021-02-27,49273,140917
2021-02-28,49441,141351
2021-03-01,49602,141939
2021-03-02,51639,147259
2021-03-03,55104,157248
2021-03-04,58590,167713
2021-03-05,60424,173152
2021-03-06,61628,176400
2021-03-07,61761,176771
2021-03-08,62076,177660
2021-03-09,64610,184548
2021-03-10,69167,197463
2021-03-11,73864,211337
2021-03-12,78932,224511
2021-03-13,81466,231903
2021-03-14,81795,232708
2021-03-15,82110,233632
2021-03-16,84357,239428
2021-03-17,88018,249620
2021-03-18,92323,260799
2021-03-19,96306,271502
2021-03-20,98805,278376
2021-03-21,99204,279622
2021-03-22,100009,282247
2021-03-23,105280,296037
2021-03-24,110159,308952
2021-03-25,110278,309267
total,401324,1040032
