,F,M
2020-12-29,42,21
2020-12-30,140,56
2020-12-31,224,91
2021-01-01,231,91
2021-01-02,357,126
2021-01-03,476,175
2021-01-04,672,238
2021-01-05,889,315
2021-01-06,1239,406
2021-01-07,1631,532
2021-01-08,2023,658
2021-01-09,2282,735
2021-01-10,2695,840
2021-01-11,2877,896
2021-01-12,2982,938
2021-01-13,3017,952
2021-01-14,3059,966
2021-01-15,3080,980
2021-01-16,3101,994
2021-01-17,3108,1001
2021-01-18,3122,1008
2021-01-19,3136,1015
2021-01-20,3157,1022
2021-01-21,3185,1029
2021-01-22,3199,1036
2021-01-23,3220,1036
2021-01-24,3220,1043
2021-01-25,3227,1050
2021-01-26,3227,1050
2021-01-27,3241,1057
2021-01-28,3255,1064
2021-01-29,3311,1085
2021-01-30,3360,1106
2021-01-31,3423,1141
2021-02-01,3472,1155
2021-02-02,3500,1169
2021-02-03,3584,1190
2021-02-04,3710,1225
2021-02-05,3780,1246
2021-02-06,3794,1246
2021-02-07,3808,1253
2021-02-08,3829,1267
2021-02-09,3913,1302
2021-02-10,4039,1337
2021-02-11,4186,1372
2021-02-12,4340,1414
2021-02-13,4431,1442
2021-02-14,4452,1449
2021-02-15,4501,1463
2021-02-16,4599,1498
2021-02-17,4746,1547
2021-02-18,4914,1603
2021-02-19,5047,1638
2021-02-20,5159,1666
2021-02-21,5243,1694
2021-02-22,5411,1743
2021-02-23,5663,1820
2021-02-24,5978,1925
2021-02-25,6391,2037
2021-02-26,6818,2177
2021-02-27,7133,2282
2021-02-28,7357,2359
2021-03-01,7630,2443
2021-03-02,8064,2597
2021-03-03,8652,2737
2021-03-04,9254,2905
2021-03-05,9751,3031
2021-03-06,10080,3129
2021-03-07,10269,3185
2021-03-08,10815,3360
2021-03-09,11571,3563
2021-03-10,11900,3647
total,640346,655662
