,False
2020-12-29,168
2020-12-30,469
2020-12-31,770
2021-01-01,861
2021-01-02,1211
2021-01-03,1484
2021-01-04,2128
2021-01-05,3003
2021-01-06,4109
2021-01-07,5467
2021-01-08,6839
2021-01-09,7805
2021-01-10,9093
2021-01-11,9807
2021-01-12,10276
2021-01-13,10556
2021-01-14,10808
2021-01-15,10948
2021-01-16,11046
2021-01-17,11116
2021-01-18,11186
2021-01-19,11256
2021-01-20,11368
2021-01-21,11452
2021-01-22,11508
2021-01-23,11578
2021-01-24,11627
2021-01-25,11662
2021-01-26,11690
2021-01-27,11746
2021-01-28,11851
2021-01-29,12033
2021-01-30,12243
2021-01-31,12453
2021-02-01,12586
2021-02-02,12677
2021-02-03,12901
2021-02-04,13202
2021-02-05,13356
2021-02-06,13391
2021-02-07,13419
2021-02-08,13496
2021-02-09,13720
2021-02-10,14042
2021-02-11,14378
2021-02-12,14728
2021-02-13,14931
2021-02-14,14987
2021-02-15,15120
2021-02-16,15400
2021-02-17,15785
2021-02-18,16233
2021-02-19,16590
2021-02-20,16814
2021-02-21,17059
2021-02-22,17514
2021-02-23,18284
2021-02-24,19341
2021-02-25,20636
2021-02-26,21980
2021-02-27,23079
2021-02-28,23772
2021-03-01,24689
2021-03-02,26236
2021-03-03,28231
2021-03-04,30366
2021-03-05,32130
2021-03-06,33187
2021-03-07,33782
2021-03-08,35574
2021-03-09,38332
2021-03-10,41678
2021-03-11,44793
2021-03-12,47873
2021-03-13,49644
2021-03-14,50645
2021-03-15,53081
2021-03-16,57050
2021-03-17,61943
2021-03-18,63504
2021-03-19,63518
total,3097668
