,False
2020-12-29,168
2020-12-30,469
2020-12-31,763
2021-01-01,854
2021-01-02,1197
2021-01-03,1477
2021-01-04,2121
2021-01-05,2989
2021-01-06,4088
2021-01-07,5439
2021-01-08,6811
2021-01-09,7777
2021-01-10,9065
2021-01-11,9772
2021-01-12,10248
2021-01-13,10521
2021-01-14,10780
2021-01-15,10927
2021-01-16,11025
2021-01-17,11095
2021-01-18,11165
2021-01-19,11228
2021-01-20,11340
2021-01-21,11431
2021-01-22,11487
2021-01-23,11557
2021-01-24,11606
2021-01-25,11641
2021-01-26,11669
2021-01-27,11718
2021-01-28,11837
2021-01-29,12012
2021-01-30,12222
2021-01-31,12418
2021-02-01,12544
2021-02-02,12642
2021-02-03,12866
2021-02-04,13160
2021-02-05,13321
2021-02-06,13349
2021-02-07,13384
2021-02-08,13454
2021-02-09,13678
2021-02-10,14000
2021-02-11,14322
2021-02-12,14672
2021-02-13,14868
2021-02-14,14931
2021-02-15,15057
2021-02-16,15337
2021-02-17,15722
2021-02-18,16170
2021-02-19,16527
2021-02-20,16744
2021-02-21,16989
2021-02-22,17444
2021-02-23,18221
2021-02-24,19257
2021-02-25,20552
2021-02-26,21861
2021-02-27,22960
2021-02-28,23646
2021-03-01,24542
2021-03-02,26075
2021-03-03,28063
2021-03-04,30177
2021-03-05,31927
2021-03-06,32984
2021-03-07,33565
2021-03-08,35336
2021-03-09,37919
2021-03-10,40131
2021-03-11,41622
2021-03-12,42203
2021-03-13,42210
total,3076864
