,0,1,2,3,4,5,6,7,8,9
2021-02-18,535913,27104,771869,382753,575813,271635,241934,95718,116858,119441
2021-02-19,543340,27181,772009,382977,582050,281372,267022,100667,119798,121499
2021-02-20,548415,27237,772107,383103,586222,286720,283563,103908,121464,122920
2021-02-21,549829,27265,772142,383124,587244,287581,287539,105322,121989,123354
2021-02-22,551796,27286,772177,383166,588574,288750,290983,106008,122535,123886
2021-02-23,560861,27391,772324,383348,595637,294462,320845,110663,126098,126952
2021-02-24,573727,27573,772576,383684,606956,305067,366142,119938,131285,131250
2021-02-25,586411,27769,772821,384041,617638,313390,409528,128506,136612,135464
2021-02-26,600460,27965,773101,384419,630049,322308,454538,137753,143290,139965
2021-02-27,610232,28070,773269,384636,637742,327467,484995,144032,147378,142807
2021-02-28,612465,28105,773318,384671,639534,329196,491281,145579,148456,143500
2021-03-01,613396,28112,773332,384685,639751,329364,492317,145915,148876,143689
2021-03-02,614481,28126,773367,384699,640010,329658,493346,146258,149121,143941
2021-03-03,615923,28154,773500,384727,640458,330036,495761,146797,149422,144228
2021-03-04,617316,28168,773535,384741,640703,330253,497630,147203,149639,144473
2021-03-05,618359,28175,773563,384762,640906,330323,498309,147840,150115,144627
2021-03-06,619486,28189,773584,384769,641046,330372,499121,148645,150458,144900
2021-03-07,619780,28189,773598,384776,641081,330400,499233,149114,150647,144998
2021-03-08,620095,28189,773612,384776,641109,330421,499310,149170,150745,145068
2021-03-09,620879,28196,773878,384783,641172,330470,499723,149996,151186,145173
2021-03-10,621894,28210,774060,384839,641312,330575,500465,150612,152264,145327
2021-03-11,623007,28231,774116,384916,641480,330666,501221,150899,152810,145565
2021-03-12,624078,28252,774179,384930,641564,330736,501970,151200,153419,145817
2021-03-13,625030,28266,774186,384930,641634,330995,502915,151557,153769,146090
2021-03-14,625226,28266,774193,384930,641662,331002,503034,151578,153923,146412
2021-03-15,625702,28266,774200,384937,641697,331009,503132,151627,154049,146545
2021-03-16,626164,28315,774242,384944,641739,331023,503244,151697,154483,146636
2021-03-17,627172,28357,774298,384958,641802,331051,503699,151788,154938,146958
total,13714645,131131,1117438,866166,2022685,1073079,1739773,916482,1178961,1296120
