,1,2,3,4,5,6
2020-12-27,0,0,0,0,0,0
2020-12-28,0,0,0,0,0,0
2020-12-29,133,0,0,0,0,175
2020-12-30,462,0,7,0,0,504
2020-12-31,931,0,14,0,0,875
2021-01-01,1057,0,14,0,0,1008
2021-01-02,1526,0,14,0,0,1351
2021-01-03,1869,0,21,0,7,1596
2021-01-04,2471,7,35,0,14,2107
2021-01-05,12187,35,294,70,56,10612
2021-01-06,28791,70,721,182,119,25039
2021-01-07,43365,105,1169,287,175,38024
2021-01-08,52304,133,1470,357,217,45591
2021-01-09,63056,175,1967,462,280,53473
2021-01-10,70266,210,2261,518,322,58800
2021-01-11,71953,217,2324,525,322,59913
2021-01-12,73045,224,2352,532,343,60494
2021-01-13,73423,231,2373,532,350,60676
2021-01-14,73570,231,2387,532,350,60767
2021-01-15,73619,231,2387,532,350,60788
2021-01-16,73661,231,2394,532,350,60809
2021-01-17,73682,231,2394,532,350,60837
2021-01-18,73696,231,2394,532,350,60844
2021-01-19,73710,231,2401,532,350,60858
2021-01-20,73724,231,2401,532,350,60872
2021-01-21,73731,231,2401,532,350,60886
2021-01-22,73745,231,2401,532,350,60886
2021-01-23,73752,231,2401,532,350,60893
2021-01-24,73752,231,2401,532,350,60893
2021-01-25,73759,231,2401,532,350,60900
2021-01-26,73766,231,2401,532,350,60907
2021-01-27,73780,231,2401,532,350,60914
2021-01-28,73815,231,2408,532,350,60935
2021-01-29,73850,231,2408,532,350,60949
2021-01-30,73864,231,2408,539,350,60984
2021-01-31,74004,231,2415,539,350,61012
2021-02-01,74011,231,2415,539,350,61019
2021-02-02,74081,231,2415,539,350,61054
2021-02-03,74095,231,2415,539,350,61068
2021-02-04,74109,231,2415,539,350,61082
2021-02-05,74123,231,2415,539,350,61096
2021-02-06,74130,231,2415,539,350,61103
2021-02-07,74137,231,2422,539,350,61103
2021-02-08,74144,231,2422,539,350,61110
2021-02-09,74165,231,2422,539,350,61138
2021-02-10,74319,231,2422,539,350,61180
2021-02-11,74347,231,2429,539,350,61201
2021-02-12,74375,231,2429,539,350,61215
2021-02-13,74389,231,2429,539,350,61236
2021-02-14,74396,231,2429,539,350,61243
2021-02-15,74403,231,2429,539,350,61257
2021-02-16,74487,231,2436,539,350,61299
2021-02-17,74550,231,2443,539,350,61362
2021-02-18,74711,231,2450,539,350,61453
2021-02-19,74795,231,2450,539,357,61502
2021-02-20,74886,231,2450,539,357,61558
2021-02-21,74928,231,2450,539,357,61593
2021-02-22,75117,231,2457,539,357,61705
2021-02-23,75600,238,2464,546,357,62209
2021-02-24,76419,238,2492,546,364,63245
2021-02-25,77350,238,2506,546,364,64386
2021-02-26,78225,252,2618,560,392,65030
2021-02-27,78988,252,2716,574,399,65765
2021-02-28,79688,259,2751,574,399,66255
2021-03-01,80458,266,2765,602,406,66962
2021-03-02,82397,273,2793,609,413,68894
2021-03-03,86261,273,2842,623,427,72408
2021-03-04,89656,287,2947,651,434,75719
2021-03-05,92652,294,3024,658,441,77707
2021-03-06,94248,294,3052,665,455,79072
2021-03-07,95025,294,3059,665,455,79765
2021-03-08,96138,294,3066,672,455,80542
2021-03-09,99764,308,3199,700,476,84000
2021-03-10,106883,329,3311,735,518,89600
2021-03-11,114415,350,3451,784,546,95627
2021-03-12,122010,364,3598,812,560,100947
2021-03-13,125062,371,3654,833,567,102921
2021-03-14,125398,371,3675,833,567,103229
2021-03-15,126056,371,3696,840,574,103670
2021-03-16,129780,385,3766,868,588,107079
2021-03-17,136157,406,3885,910,616,113288
2021-03-18,142807,420,4046,966,637,119791
2021-03-19,148834,462,4361,1036,686,124782
2021-03-20,153580,476,4557,1071,700,128135
2021-03-21,154301,476,4585,1071,707,129122
2021-03-22,155561,483,4725,1085,714,130151
2021-03-23,162855,511,4886,1162,749,136955
2021-03-24,174790,546,5222,1225,805,149289
total,572579,2583,22603,7665,4011,505302
