,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20
2020-12-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-09,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2020-12-11,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,14
2020-12-12,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,14
2020-12-13,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,14
2020-12-14,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,21
2020-12-15,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,42
2020-12-16,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,77
2020-12-17,434,14,7,0,0,0,0,14,7,0,0,0,0,0,0,0,154,0,168
2020-12-18,630,28,14,0,0,0,0,56,7,0,7,7,0,0,0,0,238,7,231
2020-12-19,896,42,21,0,0,0,0,77,7,0,14,7,0,0,0,0,343,7,287
2020-12-20,1092,49,28,0,0,0,0,91,14,0,21,7,0,0,0,0,392,7,350
2020-12-21,1351,49,35,0,0,0,0,105,28,0,21,7,0,0,0,7,448,7,420
2020-12-22,1561,56,49,0,0,0,0,133,35,0,21,14,0,0,0,7,490,7,476
2020-12-23,1771,56,63,0,0,0,0,168,35,0,28,14,7,0,0,7,525,7,518
2020-12-24,1904,56,63,0,0,0,0,182,35,0,28,14,7,0,0,7,539,7,539
2020-12-25,1904,56,63,0,0,0,0,182,35,0,28,14,7,0,0,7,539,7,539
2020-12-26,1904,56,63,0,0,0,0,182,35,0,28,14,7,0,0,7,539,7,539
2020-12-27,1904,56,63,0,0,0,0,182,35,0,28,14,7,0,0,7,546,7,539
2020-12-28,1932,56,63,0,0,0,0,182,35,0,28,14,7,0,0,7,553,7,546
2020-12-29,2037,63,70,0,0,0,0,189,56,0,28,14,7,0,0,7,595,7,574
2020-12-30,2891,70,91,0,0,0,0,210,70,7,35,14,7,0,0,14,840,14,819
2020-12-31,3885,77,105,0,0,0,0,238,77,7,35,14,7,0,0,14,1078,21,1043
2021-01-01,4151,84,112,0,0,0,0,238,77,7,35,14,7,0,0,14,1190,21,1078
2021-01-02,4473,84,119,0,0,0,0,238,84,7,42,14,7,0,0,14,1323,21,1232
2021-01-03,4508,84,119,0,0,0,0,238,84,7,42,14,7,0,0,14,1337,21,1246
2021-01-04,4543,91,119,0,0,0,0,238,84,7,42,14,7,0,0,14,1351,21,1260
2021-01-05,4648,91,126,0,0,0,0,245,84,7,42,14,7,0,7,21,1407,21,1302
2021-01-06,5719,105,154,0,7,7,7,273,91,7,49,21,14,0,7,21,1778,35,1715
2021-01-07,10444,182,287,14,7,14,7,413,119,14,105,42,21,7,7,49,3185,56,3409
2021-01-08,16450,273,483,21,14,21,14,574,196,21,168,63,42,14,21,98,4823,77,5551
2021-01-09,20699,378,644,21,14,28,21,679,259,28,217,98,70,14,35,119,6048,105,7014
2021-01-10,22743,427,700,28,14,28,28,728,294,35,224,112,70,21,35,126,6636,147,7854
2021-01-11,24248,448,749,28,14,28,28,756,315,42,238,112,77,21,42,126,7245,161,8225
2021-01-12,27650,469,826,35,21,28,28,791,336,42,252,119,77,21,49,140,8372,196,9107
2021-01-13,35805,553,1001,42,21,35,42,910,392,49,301,154,105,28,56,154,10570,273,11872
2021-01-14,43960,665,1281,49,35,49,56,1099,427,63,350,189,119,35,77,196,13363,406,14714
2021-01-15,53627,798,1519,63,42,56,77,1344,476,70,413,231,147,42,91,238,16261,511,18928
2021-01-16,61572,882,1743,77,49,63,84,1512,546,77,455,280,161,49,105,259,18928,546,21833
2021-01-17,64603,924,1848,77,49,63,91,1561,567,77,462,294,161,49,112,266,19922,574,23163
2021-01-18,67627,973,1932,84,49,63,91,1631,602,77,476,308,175,56,112,280,21021,595,24430
2021-01-19,83118,1190,2373,98,56,77,112,1932,672,91,560,371,210,63,140,343,26145,679,30163
2021-01-20,102676,1442,3045,119,70,112,140,2429,763,119,749,469,259,84,175,469,32053,784,37191
2021-01-21,123865,1701,3598,140,77,126,175,2751,875,147,833,553,287,98,203,539,39564,1015,45472
2021-01-22,155785,2086,4431,168,98,161,210,3451,973,175,1043,679,350,126,259,735,50701,1337,57652
2021-01-23,196847,2485,5404,203,119,182,238,4158,1155,203,1253,798,413,147,308,903,62860,1722,72590
2021-01-24,209629,2646,5740,224,126,189,252,4445,1211,217,1358,854,455,154,329,1015,67760,1876,78085
2021-01-25,220549,2772,6013,245,133,203,266,4676,1281,224,1442,896,483,168,343,1057,71267,1988,82082
2021-01-26,236516,2926,6426,266,147,217,280,4928,1379,238,1547,959,511,175,364,1141,75705,2261,87353
2021-01-27,250768,3080,6860,280,161,231,301,5292,1498,252,1666,1050,546,189,399,1197,80080,2408,93254
2021-01-28,277354,3318,7392,308,175,252,329,5719,1617,266,1785,1134,588,210,434,1295,87689,2639,101668
2021-01-29,319508,3591,8239,336,189,280,364,6146,1743,287,1939,1218,630,224,476,1400,100100,2982,115654
2021-01-30,356279,3850,9051,364,210,294,399,6538,1883,308,2051,1309,665,245,518,1519,111958,3388,130011
2021-01-31,375172,3976,9408,378,217,308,413,6720,1946,329,2107,1344,686,252,546,1575,118293,3703,136507
2021-02-01,389725,4095,9632,399,231,315,427,6881,1988,336,2163,1393,700,266,567,1610,122542,3829,141519
2021-02-02,401429,4179,9870,413,231,329,434,7126,2030,350,2219,1428,721,273,581,1652,126343,3955,145600
2021-02-03,411908,4242,10066,427,238,336,441,7294,2100,357,2275,1470,749,280,595,1687,129542,4067,149450
2021-02-04,421365,4319,10262,441,245,350,448,7413,2156,371,2338,1505,770,301,609,1729,132349,4151,152845
2021-02-05,428841,4389,10451,448,252,350,462,7560,2205,378,2373,1533,784,301,630,1778,134428,4228,155785
2021-02-06,435631,4452,10626,462,252,357,469,7700,2247,392,2408,1561,798,308,637,1799,136717,4277,158487
2021-02-07,438606,4466,10703,462,259,364,476,7742,2268,392,2429,1575,805,315,644,1813,137536,4312,159712
2021-02-08,441518,4487,10773,462,259,364,476,7798,2296,399,2450,1589,812,315,651,1827,138432,4354,160951
2021-02-09,444906,4515,10857,469,259,364,483,7847,2317,406,2471,1617,826,322,665,1848,139468,4431,162386
2021-02-10,447636,4529,10927,476,259,371,483,7938,2359,413,2485,1645,840,329,672,1862,140280,4459,163485
2021-02-11,450324,4557,11004,483,259,371,490,8008,2394,420,2513,1687,861,329,672,1876,141169,4494,164605
2021-02-12,452753,4578,11088,490,266,371,497,8057,2422,427,2534,1722,868,336,679,1897,141897,4515,165571
2021-02-13,454720,4599,11144,497,266,371,504,8106,2450,434,2555,1750,875,343,686,1904,142520,4543,166327
2021-02-14,455399,4599,11165,504,266,378,504,8127,2464,434,2562,1757,882,343,686,1911,142709,4543,166579
2021-02-15,456057,4606,11186,504,266,378,504,8148,2478,441,2569,1764,882,343,686,1911,142912,4557,166845
2021-02-16,456736,4613,11207,504,273,378,504,8162,2492,441,2576,1778,889,350,686,1918,143143,4564,167132
2021-02-17,457422,4627,11242,511,273,378,504,8190,2506,448,2590,1785,903,350,693,1925,143374,4571,167398
2021-02-18,457982,4641,11263,518,280,385,504,8211,2527,448,2597,1806,910,350,693,1932,143584,4578,167636
2021-02-19,458416,4648,11277,518,280,385,511,8225,2541,448,2611,1806,917,357,700,1939,143745,4592,167846
2021-02-20,458843,4655,11291,525,280,385,511,8239,2555,448,2611,1820,917,357,700,1946,143850,4599,168000
2021-02-21,458962,4655,11298,525,280,385,511,8246,2562,455,2618,1820,924,357,700,1946,143885,4599,168049
