,F,M
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,294,245
2020-12-09,1050,959
2020-12-10,2009,1925
2020-12-11,2954,2793
2020-12-12,3661,3381
2020-12-13,4270,3941
2020-12-14,5250,4893
2020-12-15,16219,15148
2020-12-16,35042,31458
2020-12-17,52339,45633
2020-12-18,63357,54901
2020-12-19,77049,66192
2020-12-20,89082,76048
2020-12-21,96271,81900
2020-12-22,109515,92883
2020-12-23,119000,100632
2020-12-24,121156,102270
2020-12-25,121156,102270
2020-12-26,121156,102270
2020-12-27,121261,102354
2020-12-28,121527,102557
2020-12-29,125860,106134
2020-12-30,136689,114786
2020-12-31,144564,120722
2021-01-01,146027,121807
2021-01-02,147343,122843
2021-01-03,148232,123480
2021-01-04,148995,124089
2021-01-05,150724,125419
2021-01-06,154889,128702
2021-01-07,173810,143724
2021-01-08,196112,160923
2021-01-09,215215,175301
2021-01-10,223993,181965
2021-01-11,227563,184842
2021-01-12,238651,192857
2021-01-13,257187,207018
2021-01-14,274519,220927
2021-01-15,297339,239057
2021-01-16,325675,260274
2021-01-17,338037,269724
2021-01-18,342293,273091
2021-01-19,360962,287784
2021-01-20,381633,303688
2021-01-21,391986,311570
2021-01-22,404005,320530
2021-01-23,413322,327166
2021-01-24,415898,329112
2021-01-25,416094,329252
2021-01-26,416290,329413
2021-01-27,416850,329875
2021-01-28,419587,331975
2021-01-29,423220,334586
2021-01-30,426160,336483
2021-01-31,427588,337463
2021-02-01,428302,337946
2021-02-02,428785,338296
2021-02-03,429415,338744
2021-02-04,429968,339066
2021-02-05,430129,339171
2021-02-06,430164,339185
2021-02-07,430178,339206
2021-02-08,430227,339241
2021-02-09,430388,339346
2021-02-10,430577,339479
2021-02-11,430829,339661
2021-02-12,431081,339808
2021-02-13,431228,339906
2021-02-14,431270,339927
2021-02-15,431284,339955
2021-02-16,431410,340018
2021-02-17,431543,340123
2021-02-18,431669,340200
2021-02-19,431760,340249
2021-02-20,431823,340284
2021-02-21,431837,340298
2021-02-22,431865,340312
2021-02-23,431942,340375
2021-02-24,432089,340487
2021-02-25,432236,340578
2021-02-26,432411,340683
2021-02-27,432523,340746
2021-02-28,432551,340760
2021-03-01,432558,340767
2021-03-02,432586,340781
2021-03-03,432670,340830
2021-03-04,432691,340844
2021-03-05,432705,340851
2021-03-06,432719,340858
2021-03-07,432726,340872
2021-03-08,432733,340872
2021-03-09,432887,340984
2021-03-10,433006,341047
2021-03-11,433048,341068
2021-03-12,433083,341089
2021-03-13,433090,341089
2021-03-14,433097,341096
2021-03-15,433097,341096
2021-03-16,433125,341110
2021-03-17,433160,341131
total,645512,471926
