,False,True
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,525,7
2020-12-09,1953,56
2020-12-10,3829,105
2020-12-11,5607,140
2020-12-12,6874,168
2020-12-13,8015,196
2020-12-14,9905,238
2020-12-15,30702,665
2020-12-16,65163,1330
2020-12-17,96054,1918
2020-12-18,115997,2268
2020-12-19,140539,2702
2020-12-20,162015,3115
2020-12-21,174783,3381
2020-12-22,198520,3885
2020-12-23,215425,4207
2020-12-24,219149,4277
2020-12-25,219149,4277
2020-12-26,219156,4277
2020-12-27,219331,4284
2020-12-28,219800,4291
2020-12-29,227563,4424
2020-12-30,246715,4760
2020-12-31,260281,5005
2021-01-01,262787,5047
2021-01-02,265097,5096
2021-01-03,266588,5117
2021-01-04,267946,5138
2021-01-05,270949,5194
2021-01-06,278250,5341
2021-01-07,311570,5964
2021-01-08,350378,6657
2021-01-09,383250,7266
2021-01-10,398377,7581
2021-01-11,404698,7707
2021-01-12,423458,8050
2021-01-13,455574,8624
2021-01-14,486241,9198
2021-01-15,526547,9842
2021-01-16,575253,10696
2021-01-17,596638,11116
2021-01-18,604086,11298
2021-01-19,636846,11900
2021-01-20,672756,12572
2021-01-21,690669,12887
2021-01-22,711270,13265
2021-01-23,726957,13531
2021-01-24,731395,13615
2021-01-25,731731,13622
2021-01-26,732081,13622
2021-01-27,733082,13643
2021-01-28,737800,13755
2021-01-29,743939,13867
2021-01-30,748678,13958
2021-01-31,751044,14007
2021-02-01,752213,14035
2021-02-02,753032,14049
2021-02-03,754089,14077
2021-02-04,754936,14091
2021-02-05,755202,14098
2021-02-06,755251,14098
2021-02-07,755286,14098
2021-02-08,755370,14098
2021-02-09,755622,14112
2021-02-10,755937,14119
2021-02-11,756357,14126
2021-02-12,756756,14133
2021-02-13,756994,14140
2021-02-14,757057,14140
2021-02-15,757099,14140
2021-02-16,757288,14147
2021-02-17,757519,14147
2021-02-18,757708,14154
2021-02-19,757848,14161
2021-02-20,757946,14161
2021-02-21,757974,14161
2021-02-22,758009,14161
2021-02-23,758156,14168
2021-02-24,758401,14175
2021-02-25,758639,14175
2021-02-26,758912,14182
2021-02-27,759080,14189
2021-02-28,759129,14189
2021-03-01,759143,14189
2021-03-02,759171,14189
2021-03-03,759311,14189
2021-03-04,759339,14189
2021-03-05,759367,14189
2021-03-06,759388,14189
2021-03-07,759409,14189
2021-03-08,759416,14189
2021-03-09,759675,14196
2021-03-10,759857,14196
2021-03-11,759913,14196
2021-03-12,759976,14196
2021-03-13,759983,14196
2021-03-14,759990,14196
2021-03-15,759997,14196
2021-03-16,760039,14203
2021-03-17,760095,14203
total,1097215,20223
