,False,True
2020-12-08,175,91
2020-12-09,448,217
2020-12-10,861,371
2020-12-11,1260,595
2020-12-12,1582,742
2020-12-13,1729,819
2020-12-14,2072,938
2020-12-15,2723,1190
2020-12-16,3437,1477
2020-12-17,4354,1869
2020-12-18,5320,2289
2020-12-19,6069,2576
2020-12-20,7063,3017
2020-12-21,8435,3556
2020-12-22,9653,4046
2020-12-23,11025,4620
2020-12-24,11788,4900
2020-12-25,11795,4900
2020-12-26,11893,4942
2020-12-27,12061,5005
2020-12-28,12369,5124
2020-12-29,13503,5621
2020-12-30,15568,6433
2020-12-31,17416,7217
2021-01-01,18018,7448
2021-01-02,18760,7749
2021-01-03,19327,7959
2021-01-04,20342,8344
2021-01-05,22225,9086
2021-01-06,24927,10066
2021-01-07,28336,11424
2021-01-08,32235,12810
2021-01-09,35581,14007
2021-01-10,37940,14875
2021-01-11,40782,15862
2021-01-12,44065,17024
2021-01-13,47684,18305
2021-01-14,51590,19712
2021-01-15,55713,21112
2021-01-16,58884,22225
2021-01-17,61194,22995
2021-01-18,64204,23975
2021-01-19,67746,25137
2021-01-20,71358,26313
2021-01-21,74676,27496
2021-01-22,78099,28707
2021-01-23,81186,29715
2021-01-24,83167,30366
2021-01-25,85204,31045
2021-01-26,87668,31808
2021-01-27,90188,32739
2021-01-28,93149,33754
2021-01-29,96383,34902
2021-01-30,99092,35980
2021-01-31,101563,37107
2021-02-01,103817,38059
2021-02-02,106834,39284
2021-02-03,110138,40747
2021-02-04,112896,41720
2021-02-05,114632,42378
2021-02-06,115836,43260
2021-02-07,116578,43582
2021-02-08,117621,43953
2021-02-09,119700,44835
2021-02-10,122948,46459
2021-02-11,127785,49392
2021-02-12,132650,52423
2021-02-13,136178,54390
2021-02-14,137669,55216
2021-02-15,139902,56252
2021-02-16,154784,64036
2021-02-17,190218,81767
2021-02-18,222061,97664
2021-02-19,242501,107625
2021-02-20,252231,112336
2021-02-21,256004,114002
2021-02-22,259210,115696
2021-02-23,286937,126910
2021-02-24,336063,145936
2021-02-25,383019,164031
2021-02-26,426958,181426
2021-02-27,456925,193277
2021-02-28,461937,194894
2021-03-01,462868,195244
2021-03-02,463680,195489
2021-03-03,465241,195993
2021-03-04,466928,196476
2021-03-05,469140,197022
2021-03-06,469924,197351
2021-03-07,470085,197393
2021-03-08,470260,197449
2021-03-09,470855,197610
2021-03-10,471604,197792
2021-03-11,473032,198107
2021-03-12,474166,198359
2021-03-13,474929,198541
2021-03-14,475027,198583
2021-03-15,475188,198632
2021-03-16,475622,198730
2021-03-17,476203,198898
2021-03-18,476504,198975
total,1846537,579677
