,F,M
2020-12-08,189,77
2020-12-09,448,217
2020-12-10,819,420
2020-12-11,1211,644
2020-12-12,1533,791
2020-12-13,1680,875
2020-12-14,1974,1036
2020-12-15,2625,1295
2020-12-16,3318,1596
2020-12-17,4263,1967
2020-12-18,5236,2380
2020-12-19,5992,2660
2020-12-20,6979,3108
2020-12-21,8372,3626
2020-12-22,9618,4095
2020-12-23,10983,4669
2020-12-24,11711,4977
2020-12-25,11718,4984
2020-12-26,11802,5033
2020-12-27,11963,5117
2020-12-28,12264,5250
2020-12-29,13440,5712
2020-12-30,15491,6531
2020-12-31,17332,7322
2021-01-01,17955,7553
2021-01-02,18690,7861
2021-01-03,19257,8064
2021-01-04,20286,8449
2021-01-05,22148,9212
2021-01-06,24808,10248
2021-01-07,28196,11620
2021-01-08,32011,13104
2021-01-09,35315,14343
2021-01-10,37681,15218
2021-01-11,40453,16282
2021-01-12,43701,17500
2021-01-13,47222,18886
2021-01-14,50911,20510
2021-01-15,54726,22232
2021-01-16,57827,23429
2021-01-17,60109,24241
2021-01-18,62839,25494
2021-01-19,66080,26971
2021-01-20,69356,28497
2021-01-21,72408,29953
2021-01-22,75509,31493
2021-01-23,78211,32900
2021-01-24,79933,33824
2021-01-25,81781,34699
2021-01-26,83972,35735
2021-01-27,86275,36883
2021-01-28,88851,38297
2021-01-29,91609,39921
2021-01-30,93933,41391
2021-01-31,95914,43008
2021-02-01,97755,44373
2021-02-02,100107,46270
2021-02-03,102718,48419
2021-02-04,104846,50022
2021-02-05,106274,50995
2021-02-06,107401,51954
2021-02-07,107940,52486
2021-02-08,108766,53074
2021-02-09,110348,54446
2021-02-10,112756,56917
2021-02-11,116396,61033
2021-02-12,120092,65226
2021-02-13,122668,68152
2021-02-14,123662,69468
2021-02-15,125174,71232
2021-02-16,134813,84280
2021-02-17,157395,114856
2021-02-18,177702,142317
2021-02-19,190512,159796
2021-02-20,196490,168210
2021-02-21,198758,171381
2021-02-22,200823,174195
2021-02-23,217371,196623
2021-02-24,245973,236159
2021-02-25,273455,273714
2021-02-26,299768,308686
2021-02-27,317422,332717
2021-02-28,320250,336518
2021-03-01,320859,337190
2021-03-02,321363,337743
2021-03-03,322329,338849
2021-03-04,323295,340039
2021-03-05,324562,341537
2021-03-06,325052,342153
2021-03-07,325164,342244
2021-03-08,325304,342342
2021-03-09,325717,342678
2021-03-10,326214,343147
2021-03-11,327075,344036
2021-03-12,327754,344736
2021-03-13,328181,345254
2021-03-14,328265,345310
2021-03-15,328391,345401
2021-03-16,328720,345611
2021-03-17,329133,345975
2021-03-18,329595,346262
2021-03-19,330015,346584
2021-03-20,330253,346780
2021-03-21,330302,346815
2021-03-22,330428,346885
2021-03-23,330715,347046
2021-03-24,330918,347193
2021-03-25,330918,347193
total,1135337,1292935
