,F,M
2020-12-16,0,0
2020-12-17,0,0
2020-12-18,0,7
2020-12-19,0,7
2020-12-20,0,7
2020-12-21,7,7
2020-12-22,14,7
2020-12-23,21,14
2020-12-24,21,21
2020-12-25,21,21
2020-12-26,21,21
2020-12-27,21,21
2020-12-28,21,21
2020-12-29,21,21
2020-12-30,42,42
2020-12-31,42,42
2021-01-01,49,42
2021-01-02,63,56
2021-01-03,63,56
2021-01-04,63,63
2021-01-05,91,77
2021-01-06,126,98
2021-01-07,434,343
2021-01-08,1904,1211
2021-01-09,4277,2744
2021-01-10,5124,3255
2021-01-11,7574,5068
2021-01-12,10962,7301
2021-01-13,16072,10598
2021-01-14,24108,15981
2021-01-15,33187,21686
2021-01-16,40908,26572
2021-01-17,44506,28917
2021-01-18,50960,33040
2021-01-19,58303,37660
2021-01-20,65520,42021
2021-01-21,82341,53095
2021-01-22,102305,65828
2021-01-23,120694,77714
2021-01-24,126147,81347
2021-01-25,134351,86422
2021-01-26,143080,91560
2021-01-27,151697,96663
2021-01-28,160832,102130
2021-01-29,168917,106939
2021-01-30,175875,111111
2021-01-31,177611,112203
2021-02-01,181307,114310
2021-02-02,185213,116368
2021-02-03,189182,118363
2021-02-04,193480,120617
2021-02-05,197848,122920
2021-02-06,201124,124663
2021-02-07,202643,125524
2021-02-08,205338,126959
2021-02-09,208453,128527
2021-02-10,211855,130214
2021-02-11,214914,131705
2021-02-12,217931,133259
2021-02-13,219926,134337
2021-02-14,220591,134701
2021-02-15,221725,135289
2021-02-16,222810,135842
2021-02-17,223804,136353
2021-02-18,224784,136843
2021-02-19,225561,137256
2021-02-20,226177,137578
2021-02-21,226380,137676
2021-02-22,226905,137963
2021-02-23,227521,138327
2021-02-24,228179,138621
2021-02-25,228809,138978
2021-02-26,229397,139279
2021-02-27,229754,139482
2021-02-28,229908,139559
2021-03-01,230237,139741
2021-03-02,230699,139972
2021-03-03,231161,140231
2021-03-04,231847,140567
2021-03-05,232596,141008
2021-03-06,233093,141281
2021-03-07,233226,141351
2021-03-08,233499,141505
2021-03-09,233877,141687
2021-03-10,234290,141876
2021-03-11,234724,142100
2021-03-12,235088,142331
2021-03-13,235375,142485
2021-03-14,235480,142562
2021-03-15,235711,142695
2021-03-16,236012,142870
2021-03-17,236285,143010
2021-03-18,236404,143066
2021-03-19,236404,143073
total,836458,605010
