,False,True
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,693,0
2020-12-09,1393,7
2020-12-10,2373,7
2020-12-11,3661,14
2020-12-12,4613,21
2020-12-13,4788,21
2020-12-14,6111,28
2020-12-15,23954,119
2020-12-16,57281,287
2020-12-17,89194,434
2020-12-18,115892,581
2020-12-19,148890,735
2020-12-20,172655,868
2020-12-21,188748,959
2020-12-22,217749,1099
2020-12-23,240471,1211
2020-12-24,246848,1253
2020-12-25,246855,1253
2020-12-26,246876,1253
2020-12-27,246932,1253
2020-12-28,247128,1253
2020-12-29,255115,1302
2020-12-30,272804,1400
2020-12-31,285523,1484
2021-01-01,288820,1505
2021-01-02,294238,1533
2021-01-03,294994,1540
2021-01-04,296261,1547
2021-01-05,301735,1568
2021-01-06,312277,1631
2021-01-07,352114,1855
2021-01-08,405692,2184
2021-01-09,460187,2520
2021-01-10,484575,2653
2021-01-11,494648,2716
2021-01-12,520128,2828
2021-01-13,565271,3087
2021-01-14,616364,3416
2021-01-15,677180,3780
2021-01-16,730177,4109
2021-01-17,751842,4235
2021-01-18,760984,4291
2021-01-19,804419,4543
2021-01-20,833427,4732
2021-01-21,847217,4830
2021-01-22,863226,4935
2021-01-23,875098,5019
2021-01-24,878640,5047
2021-01-25,880362,5061
2021-01-26,881790,5068
2021-01-27,883610,5075
2021-01-28,890302,5124
2021-01-29,897610,5173
2021-01-30,902237,5215
2021-01-31,905352,5243
2021-02-01,906983,5250
2021-02-02,908082,5264
2021-02-03,909559,5278
2021-02-04,910427,5285
2021-02-05,910756,5292
2021-02-06,910861,5292
2021-02-07,910924,5292
2021-02-08,911001,5292
2021-02-09,911267,5292
2021-02-10,911659,5306
2021-02-11,912240,5313
2021-02-12,912688,5320
2021-02-13,912933,5320
2021-02-14,913003,5320
2021-02-15,913080,5320
2021-02-16,913304,5327
2021-02-17,913689,5327
2021-02-18,914081,5334
2021-02-19,914277,5341
2021-02-20,914354,5341
2021-02-21,914375,5341
2021-02-22,914438,5341
2021-02-23,914732,5341
2021-02-24,915152,5341
2021-02-25,915698,5355
2021-02-26,916230,5355
2021-02-27,916531,5362
2021-02-28,916671,5362
2021-03-01,916741,5362
2021-03-02,917476,5362
2021-03-03,919863,5376
2021-03-04,922600,5390
2021-03-05,924042,5404
2021-03-06,924609,5411
2021-03-07,924679,5411
2021-03-08,924798,5411
2021-03-09,926457,5411
2021-03-10,928907,5425
2021-03-11,931434,5439
2021-03-12,932358,5446
total,1427440,11067
