,0,1,2,3,4,5
2020-12-01,0,0,0,0,0,0
2020-12-02,0,0,0,0,0,0
2020-12-03,0,0,0,0,0,0
2020-12-04,0,0,0,0,0,0
2020-12-05,0,0,0,0,0,0
2020-12-06,0,0,0,0,0,0
2020-12-07,0,0,0,0,0,0
2020-12-08,0,0,0,0,0,0
2020-12-09,0,0,7,0,0,7
2020-12-10,0,7,7,7,7,14
2020-12-11,0,7,7,14,14,21
2020-12-12,0,7,14,14,14,21
2020-12-13,0,7,14,21,21,21
2020-12-14,0,7,21,28,28,28
2020-12-15,0,35,42,49,49,49
2020-12-16,0,70,63,77,91,84
2020-12-17,0,161,147,196,161,161
2020-12-18,7,259,224,301,252,196
2020-12-19,14,420,322,406,315,259
2020-12-20,14,483,371,483,413,308
2020-12-21,21,581,434,581,490,399
2020-12-22,28,700,504,637,567,448
2020-12-23,35,777,574,728,630,497
2020-12-24,35,833,602,784,658,518
2020-12-25,35,833,602,784,658,518
2020-12-26,35,833,602,784,658,518
2020-12-27,35,833,602,784,658,525
2020-12-28,35,840,609,791,665,539
2020-12-29,42,896,658,819,714,574
2020-12-30,56,1092,903,1071,1162,833
2020-12-31,84,1246,1071,1421,1617,1218
2021-01-01,91,1267,1134,1512,1813,1267
2021-01-02,98,1316,1211,1568,2079,1442
2021-01-03,98,1323,1225,1582,2100,1456
2021-01-04,105,1330,1239,1589,2121,1477
2021-01-05,105,1372,1281,1638,2156,1519
2021-01-06,161,1729,1477,2044,2751,1883
2021-01-07,322,3087,3010,3815,4921,3276
2021-01-08,511,4963,4998,6041,7287,5166
2021-01-09,693,6167,6195,7364,9149,6951
2021-01-10,840,6762,6811,8050,10129,7686
2021-01-11,875,7203,7175,8561,10626,8498
2021-01-12,931,8085,8414,9604,11949,9611
2021-01-13,1316,10094,10871,12439,15113,12572
2021-01-14,1547,12089,13755,15799,18578,15442
2021-01-15,1869,13965,16730,19873,23093,19467
2021-01-16,2205,15547,18928,22960,26334,23303
2021-01-17,2296,16142,19768,24150,27818,24773
2021-01-18,2436,16835,20664,25340,29281,26131
2021-01-19,2947,20440,25256,31122,36449,32242
2021-01-20,3444,24948,31136,38514,44275,40922
2021-01-21,4179,29918,37807,46781,53144,50295
2021-01-22,5026,37030,47670,59486,66493,64827
2021-01-23,6279,44534,58331,75439,83692,83951
2021-01-24,6706,47187,61957,81060,89243,90643
2021-01-25,7021,49168,65037,85225,94136,95732
2021-01-26,7462,52241,69188,91679,100744,102284
2021-01-27,7868,55587,73339,97664,106666,108640
2021-01-28,8456,60844,80745,107590,117250,119497
2021-01-29,9422,68285,91994,124544,134421,136836
2021-01-30,10906,74760,101899,139545,149912,154028
2021-01-31,11690,77525,107009,147679,158039,162162
2021-02-01,12068,80689,111384,153251,163814,167664
2021-02-02,12411,83083,114786,157731,168945,172473
2021-02-03,12719,85428,118097,162106,173404,176050
2021-02-04,13006,87710,121191,166152,177198,178990
2021-02-05,13237,89572,123424,169365,180404,181447
2021-02-06,13454,91287,125601,172711,183092,183708
2021-02-07,13538,91966,126637,174048,184247,184716
2021-02-08,13594,92806,127750,175245,185381,185710
2021-02-09,13685,93744,128849,176659,186837,186928
2021-02-10,13762,94654,129836,177737,187915,187789
2021-02-11,13860,95697,130837,178829,188958,188594
2021-02-12,13930,96523,131684,179865,189889,189350
2021-02-13,14014,97195,132412,180775,190561,189903
2021-02-14,14056,97433,132650,181041,190792,190113
2021-02-15,14077,97713,132916,181307,191009,190295
2021-02-16,14105,98021,133175,181622,191240,190463
2021-02-17,14126,98322,133462,181937,191485,190645
2021-02-18,14147,98567,133707,182210,191688,190820
2021-02-19,14168,98784,133910,182399,191842,190946
2021-02-20,14196,98980,134057,182574,191961,191065
2021-02-21,14196,99050,134106,182616,191996,191093
2021-02-22,14203,99141,134190,182707,192059,191142
2021-02-23,14224,99281,134323,182861,192164,191233
2021-02-24,14238,99470,134505,183036,192304,191373
2021-02-25,14252,99659,134722,183260,192507,191527
2021-02-26,14273,99862,134911,183456,192661,191660
2021-02-27,14280,99981,135030,183582,192773,191751
2021-02-28,14287,100037,135065,183617,192808,191772
2021-03-01,14287,100107,135142,183673,192850,191807
2021-03-02,14294,100184,135226,183757,192906,191863
2021-03-03,14315,100289,135310,183827,192969,191912
2021-03-04,14329,100443,135415,183967,193060,192010
2021-03-05,14336,100590,135576,184107,193214,192115
2021-03-06,14343,100695,135667,184212,193305,192199
2021-03-07,14350,100730,135688,184240,193319,192213
2021-03-08,14350,100793,135744,184289,193361,192255
2021-03-09,14357,100870,135814,184338,193417,192290
2021-03-10,14364,100933,135870,184408,193480,192346
2021-03-11,14364,100989,135926,184492,193536,192423
2021-03-12,14371,101080,135996,184583,193592,192472
2021-03-13,14385,101178,136066,184667,193641,192514
2021-03-14,14392,101206,136108,184688,193662,192528
2021-03-15,14392,101255,136136,184723,193690,192556
2021-03-16,14399,101297,136185,184765,193732,192577
2021-03-17,14406,101360,136220,184800,193767,192598
total,15288,110411,145313,193949,201880,199297
