,False,True
2020-12-08,0,0
2020-12-09,21,0
2020-12-10,42,7
2020-12-11,63,7
2020-12-12,70,7
2020-12-13,77,14
2020-12-14,105,14
2020-12-15,203,35
2020-12-16,322,63
2020-12-17,693,147
2020-12-18,1043,210
2020-12-19,1449,287
2020-12-20,1722,357
2020-12-21,2086,434
2020-12-22,2387,497
2020-12-23,2653,595
2020-12-24,2793,637
2020-12-25,2793,637
2020-12-26,2793,637
2020-12-27,2800,644
2020-12-28,2835,644
2020-12-29,2989,714
2020-12-30,4074,1036
2020-12-31,5334,1295
2021-01-01,5677,1379
2021-01-02,6174,1498
2021-01-03,6230,1512
2021-01-04,6258,1533
2021-01-05,6433,1575
2021-01-06,7945,2030
2021-01-07,14798,3528
2021-01-08,23177,5404
2021-01-09,29043,6699
2021-01-10,31689,7420
2021-01-11,33523,7798
2021-01-12,37254,8575
2021-01-13,46627,10626
2021-01-14,56224,12565
2021-01-15,68250,14896
2021-01-16,76601,16373
2021-01-17,80913,17276
2021-01-18,84021,17885
2021-01-19,104475,21868
2021-01-20,127967,26544
2021-01-21,139139,28595
2021-01-22,156506,32172
2021-01-23,174398,35616
2021-01-24,180621,36743
2021-01-25,181349,36925
2021-01-26,182455,37212
2021-01-27,185647,37772
2021-01-28,202888,40726
2021-01-29,237930,46410
2021-01-30,267666,51128
2021-01-31,287021,54096
2021-02-01,295547,55440
2021-02-02,302197,56595
2021-02-03,310296,57785
2021-02-04,315658,58625
2021-02-05,316925,58828
2021-02-06,317065,58870
2021-02-07,317163,58898
2021-02-08,317534,58961
2021-02-09,318458,59136
2021-02-10,319382,59332
2021-02-11,320754,59591
2021-02-12,321734,59780
2021-02-13,322245,59892
2021-02-14,322371,59920
2021-02-15,322420,59941
2021-02-16,322721,59997
2021-02-17,323134,60095
2021-02-18,323428,60172
2021-02-19,323596,60228
2021-02-20,323694,60256
2021-02-21,323708,60256
2021-02-22,323743,60270
2021-02-23,323890,60305
2021-02-24,324149,60382
2021-02-25,324443,60445
2021-02-26,324730,60529
2021-02-27,324912,60564
2021-02-28,324947,60571
2021-03-01,324954,60571
2021-03-02,324968,60578
2021-03-03,324982,60585
2021-03-04,324996,60585
2021-03-05,325010,60592
2021-03-06,325017,60592
2021-03-07,325017,60599
2021-03-08,325024,60599
2021-03-09,325024,60599
2021-03-10,325073,60606
2021-03-11,325136,60620
2021-03-12,325143,60620
2021-03-13,325150,60620
2021-03-14,325150,60620
2021-03-15,325150,60620
2021-03-16,325164,60627
2021-03-17,325171,60627
2021-03-18,325178,60634
2021-03-19,325199,60634
2021-03-20,325199,60634
2021-03-21,325206,60634
2021-03-22,325206,60641
2021-03-23,325220,60641
2021-03-24,325255,60655
2021-03-25,325304,60655
2021-03-26,325339,60669
2021-03-27,325388,60676
2021-03-28,325402,60676
2021-03-29,325409,60676
2021-03-30,325465,60690
2021-03-31,325549,60711
2021-04-01,325668,60732
2021-04-02,325724,60739
2021-04-03,325773,60746
2021-04-04,325773,60746
2021-04-05,325780,60746
2021-04-06,325794,60746
2021-04-07,325864,60753
2021-04-08,325955,60774
2021-04-09,326011,60781
2021-04-10,326130,60802
2021-04-11,326172,60816
2021-04-12,326207,60816
2021-04-13,326228,60823
2021-04-14,326249,60830
2021-04-15,326347,60844
2021-04-16,326522,60879
2021-04-17,326641,60900
2021-04-18,326676,60907
2021-04-19,326683,60907
2021-04-20,326704,60914
2021-04-21,326760,60921
total,725186,139972
