,False
2020-12-16,0
2020-12-17,0
2020-12-18,0
2020-12-19,0
2020-12-20,0
2020-12-21,0
2020-12-22,0
2020-12-23,0
2020-12-24,0
2020-12-25,0
2020-12-26,0
2020-12-27,0
2020-12-28,0
2020-12-29,14
2020-12-30,35
2020-12-31,49
2021-01-01,56
2021-01-02,63
2021-01-03,63
2021-01-04,105
2021-01-05,224
2021-01-06,392
2021-01-07,707
2021-01-08,1365
2021-01-09,2044
2021-01-10,2366
2021-01-11,3283
2021-01-12,4389
2021-01-13,5614
2021-01-14,7175
2021-01-15,9268
2021-01-16,10801
2021-01-17,11445
2021-01-18,12733
2021-01-19,13902
2021-01-20,15379
2021-01-21,17528
2021-01-22,20209
2021-01-23,22330
2021-01-24,23317
2021-01-25,24703
2021-01-26,26285
2021-01-27,28014
2021-01-28,29596
2021-01-29,31521
2021-01-30,33138
2021-01-31,34090
2021-02-01,35126
2021-02-02,36379
2021-02-03,37737
2021-02-04,39529
2021-02-05,42119
2021-02-06,45402
2021-02-07,47201
2021-02-08,49014
2021-02-09,50610
2021-02-10,52409
2021-02-11,54313
2021-02-12,57785
2021-02-13,62475
2021-02-14,65443
2021-02-15,68817
2021-02-16,71953
2021-02-17,75005
2021-02-18,79303
2021-02-19,84805
2021-02-20,93471
2021-02-21,96152
2021-02-22,100359
2021-02-23,104174
2021-02-24,108227
2021-02-25,113631
2021-02-26,119427
2021-02-27,127134
2021-02-28,131068
2021-03-01,135415
2021-03-02,141064
2021-03-03,147882
2021-03-04,159250
2021-03-05,175343
2021-03-06,194817
2021-03-07,205051
2021-03-08,215950
2021-03-09,231301
2021-03-10,255612
2021-03-11,283822
2021-03-12,298095
2021-03-13,298109
total,1600102
