,False,True
2020-12-08,7,0
2020-12-09,21,0
2020-12-10,28,0
2020-12-11,42,0
2020-12-12,42,0
2020-12-13,42,0
2020-12-14,56,0
2020-12-15,133,0
2020-12-16,385,7
2020-12-17,707,14
2020-12-18,854,21
2020-12-19,1050,28
2020-12-20,1288,42
2020-12-21,1561,63
2020-12-22,1792,70
2020-12-23,2576,133
2020-12-24,2926,161
2020-12-25,2940,161
2020-12-26,2968,161
2020-12-27,2975,161
2020-12-28,2975,161
2020-12-29,4228,315
2020-12-30,10521,868
2020-12-31,14672,1148
2021-01-01,15309,1197
2021-01-02,15869,1253
2021-01-03,16016,1267
2021-01-04,16261,1295
2021-01-05,17332,1400
2021-01-06,19614,1568
2021-01-07,23758,1869
2021-01-08,27426,2135
2021-01-09,29421,2296
2021-01-10,29897,2352
2021-01-11,30492,2387
2021-01-12,31136,2422
2021-01-13,32046,2534
2021-01-14,32935,2597
2021-01-15,33817,2660
2021-01-16,34293,2695
2021-01-17,34531,2716
2021-01-18,34769,2737
2021-01-19,35105,2758
2021-01-20,35609,2814
2021-01-21,35826,2828
2021-01-22,35966,2849
2021-01-23,36064,2863
2021-01-24,36099,2870
2021-01-25,36120,2870
2021-01-26,36155,2870
2021-01-27,36204,2870
2021-01-28,36281,2877
2021-01-29,36498,2912
2021-01-30,36638,2926
2021-01-31,36764,2947
2021-02-01,36834,2961
2021-02-02,36904,2968
2021-02-03,37002,2982
2021-02-04,37114,2996
2021-02-05,37149,3003
2021-02-06,37163,3003
2021-02-07,37170,3003
2021-02-08,37177,3010
2021-02-09,37212,3017
2021-02-10,37275,3031
2021-02-11,37366,3045
2021-02-12,37443,3059
2021-02-13,37506,3066
2021-02-14,37513,3073
2021-02-15,37527,3073
2021-02-16,37562,3080
2021-02-17,37681,3108
2021-02-18,37772,3136
2021-02-19,37828,3150
2021-02-20,37835,3157
2021-02-21,37842,3157
2021-02-22,37842,3157
2021-02-23,37905,3171
2021-02-24,38031,3220
2021-02-25,38192,3262
2021-02-26,38353,3297
2021-02-27,38416,3304
2021-02-28,38423,3311
2021-03-01,38423,3311
2021-03-02,38430,3311
2021-03-03,38486,3311
2021-03-04,38759,3325
2021-03-05,39095,3381
2021-03-06,39158,3388
2021-03-07,39158,3388
2021-03-08,39158,3388
2021-03-09,39214,3388
2021-03-10,39396,3395
2021-03-11,39459,3395
2021-03-12,39466,3402
total,151774,18137
